 SITE CODE= 532小千谷市城内              
 LAT.=   37.3130
 LON.=  138.7916
 SAMPLING RATE= 100Hz 
 UNIT  = gal(cm/s/s) 
INITIAL TIME = 2004 10 23 17 55 50
 NS,EW,UD
-1.191,-2.186,7.628
-1.742,-3.399,8.791
-1.077,-3.824,11.836
0.460,-3.516,13.384
3.300,-2.367,10.540
6.232,-1.484,5.935
7.299,-1.188,5.370
7.571,-1.525,4.377
6.469,-2.557,-0.289
4.190,-5.120,-1.553
1.671,-8.924,2.909
-1.052,-11.169,9.348
-1.978,-10.707,11.304
-1.959,-7.700,5.367
-3.070,-2.336,-0.467
-4.608,3.416,0.089
-7.532,7.525,5.014
-11.757,9.127,11.550
-14.483,8.482,13.630
-15.038,7.569,7.210
-13.801,7.673,-0.336
-10.644,8.536,0.269
-6.480,10.275,6.127
-2.362,12.780,7.993
0.811,14.029,7.087
1.353,11.510,7.872
-0.808,6.560,4.150
-3.009,1.997,-6.749
-4.064,-2.814,-14.329
-4.712,-7.412,-11.338
-4.377,-8.041,-2.816
-2.127,-3.960,2.564
1.188,1.218,1.628
4.086,5.477,-1.638
6.449,9.315,-4.554
7.217,12.114,-6.852
5.990,12.638,-5.467
3.462,11.749,-0.505
-0.908,12.013,2.141
-5.412,13.460,-2.130
-8.997,14.321,-7.816
-11.668,13.676,-6.559
-12.322,11.148,-1.794
-10.997,8.077,-0.520
-8.013,4.889,-3.034
-5.141,0.965,-6.132
-3.686,-2.050,-7.332
-3.062,-3.154,-6.498
-2.779,-3.373,-4.707
-2.217,-3.242,-3.806
-0.933,-2.114,-4.635
1.103,-0.086,-5.079
2.230,1.816,-2.496
1.339,3.270,0.956
-0.810,3.777,-0.577
-3.639,2.726,-8.606
-6.995,0.650,-16.552
-10.820,-1.546,-15.173
-13.916,-3.436,-4.109
-16.304,-4.225,7.777
-17.827,-3.454,12.001
-18.326,-1.899,8.322
-19.310,0.186,2.629
-19.596,2.210,-3.641
-18.754,2.833,-8.753
-16.189,1.395,-10.372
-11.347,-1.405,-10.706
-6.034,-3.650,-9.946
-0.385,-5.027,-8.904
3.320,-5.642,-7.782
4.564,-5.183,-4.788
4.624,-4.702,0.648
2.565,-4.850,7.033
0.256,-6.084,5.329
-2.099,-7.868,-6.643
-5.201,-9.073,-16.986
-8.342,-9.675,-18.938
-12.070,-8.828,-13.980
-15.712,-6.873,-5.924
-19.506,-5.946,0.091
-23.380,-6.685,-0.498
-25.418,-8.169,-7.609
-26.018,-9.800,-12.363
-25.116,-11.089,-8.400
-22.039,-9.885,-2.029
-17.423,-5.194,-1.566
-11.770,0.489,-6.013
-7.342,4.537,-8.289
-5.723,6.430,-6.477
-6.252,6.929,-4.133
-7.450,6.581,-2.923
-7.548,5.544,-2.425
-6.401,4.514,-2.711
-4.402,4.008,-3.530
-2.651,2.999,-2.214
-2.860,0.742,-0.364
-5.793,-1.572,-3.664
-11.190,-3.712,-9.925
-17.969,-7.047,-12.841
-24.765,-11.257,-10.917
-29.146,-14.941,-6.639
-30.672,-18.002,-2.676
-30.995,-20.441,0.419
-30.429,-20.945,2.787
-30.153,-18.617,5.710
-30.172,-14.482,10.369
-28.413,-10.116,13.512
-24.458,-6.290,10.417
-19.512,-3.636,2.916
-14.540,-3.225,-1.756
-9.646,-4.168,0.133
-5.019,-4.143,4.098
-0.948,-3.161,2.780
1.534,-1.873,-2.097
2.310,-0.342,-3.705
2.322,1.215,-0.691
1.877,2.800,5.474
1.571,3.805,10.416
0.747,4.189,8.911
-1.229,4.279,2.945
-3.774,3.282,-1.646
-5.691,0.747,-4.495
-5.747,-2.597,-7.207
-4.232,-5.862,-6.341
-2.071,-8.587,0.659
-0.179,-9.525,10.300
1.272,-7.243,17.178
1.505,-2.647,19.056
-0.271,1.846,15.021
-2.467,4.779,3.998
-3.769,5.288,-8.629
-4.149,3.017,-14.003
-3.951,-0.116,-10.368
-3.724,-1.365,-2.501
-3.854,-0.089,3.491
-4.341,3.053,4.159
-4.965,7.532,3.569
-5.755,11.799,9.795
-6.066,13.802,20.969
-4.685,12.853,23.082
-1.475,9.711,8.355
2.157,5.713,-13.506
4.492,1.867,-26.398
4.809,-0.364,-22.651
3.598,-0.309,-7.618
1.615,0.951,7.316
-0.998,2.899,15.403
-3.955,5.122,17.048
-6.545,6.926,14.317
-7.619,8.073,6.011
-6.677,8.639,-5.496
-4.727,8.974,-11.567
-3.617,9.708,-8.502
-4.904,11.190,1.338
-7.462,12.470,9.975
-9.464,12.230,6.989
-9.500,9.229,-5.450
-6.454,2.534,-15.466
-1.255,-7.183,-15.050
5.898,-17.880,-5.206
14.217,-26.634,4.826
20.655,-31.121,6.620
22.512,-31.286,0.057
18.079,-28.489,-7.092
8.966,-25.784,-7.908
-0.540,-26.554,-4.617
-7.940,-30.488,-1.784
-13.283,-34.246,0.235
-15.869,-33.424,-0.204
-14.643,-26.295,-3.821
-9.300,-15.934,-6.230
-0.107,-5.159,-5.541
9.841,5.468,-4.033
18.512,15.652,-3.764
25.552,24.370,-4.143
30.048,30.267,-3.521
32.517,32.140,-1.991
33.316,28.729,0.032
32.961,20.457,-0.707
31.959,11.016,-6.063
29.957,4.030,-10.120
25.433,-0.384,-6.224
17.780,-3.276,4.136
9.519,-4.873,10.808
1.076,-6.182,7.034
-7.378,-9.419,-4.058
-14.301,-15.497,-14.073
-18.606,-22.698,-15.176
-17.923,-29.416,-8.367
-12.468,-34.712,-0.832
-4.164,-35.673,2.382
5.351,-30.695,1.160
13.812,-21.909,-1.263
19.547,-11.057,-3.248
22.093,0.857,-5.585
22.148,11.465,-8.827
19.250,17.459,-9.725
14.476,17.395,-6.351
10.176,12.957,-3.684
7.145,7.613,-5.379
5.838,4.780,-8.847
5.221,5.809,-8.493
5.101,9.918,-2.972
6.079,12.532,2.930
8.028,9.468,6.551
10.390,2.079,6.391
11.291,-7.241,0.850
10.191,-16.188,-5.274
7.883,-22.985,-6.341
4.516,-26.698,-3.452
0.428,-26.232,-1.616
-3.907,-22.641,-3.379
-8.450,-17.897,-4.527
-12.575,-13.032,-2.089
-15.120,-8.135,-0.543
-15.942,-3.463,-2.023
-15.212,0.034,-2.936
-13.191,2.483,-1.145
-10.456,4.748,1.876
-7.688,7.195,4.045
-6.272,9.633,4.959
-6.377,12.136,3.477
-7.280,14.932,-0.822
-8.532,16.985,-4.445
-9.666,16.350,-5.354
-10.949,12.724,-4.605
-11.959,7.931,-3.354
-12.621,3.054,-2.814
-14.145,-1.470,-2.788
-16.633,-4.703,-1.581
-18.149,-6.834,0.064
-16.625,-8.746,-0.279
-12.167,-11.129,-1.063
-5.695,-14.320,1.753
0.979,-17.265,7.285
5.861,-18.183,8.130
8.580,-16.256,1.036
8.744,-12.173,-6.515
6.573,-7.097,-7.111
3.022,-1.486,-0.300
-0.947,3.352,9.392
-5.009,5.363,15.129
-9.120,4.875,12.884
-12.236,3.743,4.496
-14.491,3.245,-2.810
-16.210,4.088,-2.841
-16.825,6.436,3.386
-16.464,9.512,9.158
-15.656,10.825,8.195
-14.846,8.790,2.117
-14.190,5.075,-1.273
-13.612,2.351,0.463
-12.728,2.032,2.071
-11.729,3.413,1.659
-10.645,4.389,3.100
-9.463,3.674,7.781
-8.204,1.595,11.995
-5.907,-1.069,12.422
-3.236,-3.123,11.118
-1.172,-3.031,9.236
0.371,-0.326,4.937
1.347,3.718,0.697
1.750,7.188,-0.027
1.061,9.825,2.411
-0.637,12.175,5.802
-3.210,13.775,7.407
-6.536,14.474,6.229
-9.250,14.791,3.778
-10.518,14.285,2.608
-10.086,12.009,4.038
-7.652,8.418,6.323
-4.144,4.656,8.302
-0.672,1.010,10.297
2.413,-2.659,10.933
5.041,-5.820,8.900
7.279,-7.923,5.051
8.629,-8.898,2.455
9.316,-8.145,3.312
9.804,-5.364,6.654
9.842,-1.264,9.139
8.737,3.143,7.389
5.590,7.100,2.516
1.134,10.121,-1.375
-3.558,11.675,-1.276
-7.673,12.005,2.352
-10.919,11.759,6.188
-12.845,10.993,7.616
-12.286,10.065,5.595
-9.632,9.811,2.405
-5.446,10.261,1.900
-0.853,11.034,4.817
3.481,12.132,7.755
7.314,13.462,7.627
9.205,14.524,5.573
9.642,14.721,2.088
8.961,14.350,-1.660
7.108,13.127,-1.502
4.830,10.198,2.257
2.109,7.108,4.709
-0.366,5.745,2.957
-3.040,5.993,-0.790
-6.989,7.057,-2.921
-11.509,8.405,-2.508
-15.886,9.191,0.087
-18.652,8.140,2.068
-17.984,5.786,0.524
-13.848,3.746,-2.286
-7.518,2.514,-2.955
-0.465,2.857,-1.877
6.240,5.259,-1.075
11.077,8.262,-0.477
12.876,10.107,0.269
12.592,10.268,-1.071
11.746,8.850,-4.318
10.955,5.906,-4.956
10.227,2.420,-3.143
8.432,0.545,-2.906
4.902,0.310,-3.269
0.596,-0.229,-3.062
-4.340,-0.608,-3.216
-9.303,-0.235,-1.905
-12.350,-0.539,2.281
-12.490,-1.692,6.621
-9.511,-2.419,6.607
-4.690,-2.019,3.118
-0.013,-1.403,0.288
3.652,-0.763,-2.513
5.660,1.305,-4.972
6.506,4.078,-5.620
5.907,6.263,-5.212
2.984,8.249,-2.511
-0.514,9.414,-0.044
-4.348,9.459,-0.855
-8.368,9.078,-1.855
-11.670,7.912,-1.809
-15.080,6.280,-2.089
-17.073,4.836,-4.338
-17.478,3.553,-6.939
-17.647,2.599,-5.626
-17.687,2.142,-0.552
-18.479,2.670,4.504
-18.348,4.114,1.602
-16.396,6.022,-9.587
-13.286,7.641,-13.952
-9.146,7.191,-4.857
-5.654,5.181,5.329
-1.840,3.214,2.914
2.612,0.512,-8.873
4.913,-3.037,-13.873
5.028,-5.709,-7.562
4.466,-6.270,0.066
4.363,-5.372,1.752
4.631,-4.484,-1.922
3.324,-3.220,-5.091
0.150,-1.182,-3.986
-3.160,0.093,-2.563
-5.903,0.115,-4.366
-8.395,-0.147,-6.865
-11.214,-0.226,-6.373
-13.738,-0.277,-3.474
-14.513,-0.537,-0.932
-13.271,-0.721,0.232
-10.460,-0.436,-1.688
-7.580,0.638,-4.615
-4.793,1.932,-3.232
-1.683,2.752,-0.115
0.493,4.418,-0.638
1.922,7.141,-3.980
2.179,9.575,-5.775
0.931,11.461,-5.659
0.041,12.796,-8.003
-0.646,12.621,-10.587
-1.813,9.361,-6.829
-3.329,4.204,2.116
-5.208,-0.038,9.030
-6.569,-2.814,7.756
-8.195,-4.087,2.325
-10.143,-4.021,1.051
-10.871,-3.559,1.120
-11.371,-3.521,0.825
-11.441,-5.002,3.762
-10.864,-7.468,4.146
-10.943,-8.708,-1.621
-10.357,-8.814,-5.636
-8.350,-8.554,-2.588
-5.238,-6.767,3.496
-1.082,-3.579,7.671
2.172,-1.391,12.018
3.413,-1.458,14.747
3.151,-2.126,7.012
2.202,-2.829,-7.692
1.790,-6.020,-16.267
1.020,-10.786,-12.166
0.215,-13.428,-1.060
0.483,-13.736,3.373
-0.090,-12.745,-0.168
-1.406,-11.057,-1.110
-3.095,-8.740,2.415
-5.208,-5.588,4.581
-6.494,-3.438,3.901
-7.433,-2.997,3.240
-8.127,-2.643,2.257
-8.550,-1.380,1.521
-8.929,-0.083,4.371
-8.734,0.386,6.377
-7.893,1.056,1.918
-6.095,0.957,-2.460
-4.413,-1.806,1.778
-3.813,-5.050,8.025
-3.060,-6.115,5.268
-2.461,-6.514,-1.309
-3.205,-8.191,-2.854
-4.605,-9.173,-2.063
-4.835,-8.961,-1.609
-3.229,-10.185,0.817
-0.485,-11.605,4.508
3.098,-10.582,5.939
6.854,-8.761,5.485
9.748,-8.311,6.228
11.436,-8.327,6.099
11.352,-7.942,2.077
8.789,-8.679,-1.471
4.253,-10.977,-1.724
-1.166,-12.545,-2.438
-6.445,-12.598,-3.135
-10.966,-12.925,0.671
-14.511,-13.721,6.350
-16.614,-13.395,6.880
-17.144,-12.241,2.373
-16.105,-11.711,-1.962
-13.893,-11.095,-2.848
-11.338,-9.211,0.876
-8.601,-7.093,6.055
-5.618,-5.590,6.495
-1.800,-3.859,0.186
2.934,-1.708,-8.276
7.181,-0.379,-10.936
10.609,-0.325,-5.107
13.036,-0.741,1.653
13.046,-1.709,1.389
10.489,-3.975,-4.423
6.514,-7.143,-8.989
2.071,-9.948,-8.143
-1.597,-11.924,-3.371
-3.880,-13.538,1.323
-4.946,-14.894,2.813
-4.590,-15.647,-1.157
-3.703,-15.789,-7.340
-2.795,-15.941,-8.289
-1.484,-15.654,-3.419
-0.370,-13.348,0.443
0.220,-9.461,-0.296
0.108,-6.021,-1.573
-0.811,-3.795,-0.466
-2.305,-2.111,0.327
-3.329,-0.957,-1.595
-3.755,-0.985,-4.151
-5.039,-1.214,-3.164
-6.680,-0.717,0.013
-8.559,-0.145,1.417
-10.259,0.006,-0.329
-10.272,-0.037,-5.783
-8.875,0.562,-10.502
-6.765,1.790,-6.605
-5.063,3.163,5.270
-3.741,5.040,10.600
-2.777,7.316,0.975
-2.930,8.289,-10.378
-4.155,6.453,-10.875
-6.071,3.622,-3.407
-7.027,1.167,4.480
-7.495,-1.870,9.238
-8.896,-3.904,9.516
-10.158,-3.072,3.203
-10.693,-1.132,-5.914
-10.278,-0.637,-8.561
-8.721,-1.028,-2.402
-6.866,0.088,5.025
-5.750,2.734,4.871
-5.246,5.601,-3.935
-4.631,8.398,-13.447
-3.893,10.860,-15.134
-3.216,12.571,-6.675
-2.655,13.770,7.025
-2.103,14.994,15.160
-2.939,16.260,12.579
-5.581,16.257,5.476
-7.676,13.670,0.048
-8.164,9.603,-1.943
-6.816,5.368,-0.804
-4.688,1.580,2.075
-2.974,-0.163,2.929
-1.028,0.678,-1.091
0.700,2.857,-4.409
1.848,4.899,-2.669
2.817,6.562,0.702
4.163,7.739,2.624
5.704,7.301,3.614
6.183,6.080,5.263
5.528,6.179,4.059
3.848,7.664,-2.375
2.276,8.896,-8.068
1.248,9.779,-7.729
-0.485,12.123,-2.346
-2.000,15.330,2.038
-2.793,17.793,2.601
-3.221,19.655,3.515
-3.073,20.995,5.722
-2.296,21.724,5.131
-0.398,21.449,1.166
2.414,19.788,-2.262
4.960,17.384,-3.165
6.273,15.068,-1.823
7.035,12.883,0.683
7.809,10.451,1.874
7.901,7.960,2.071
7.521,5.625,3.916
6.839,3.434,7.068
6.418,2.135,6.961
6.786,2.620,0.738
7.160,4.411,-6.174
7.116,6.399,-5.849
6.529,8.394,2.452
5.271,10.436,10.358
3.220,12.459,9.075
1.171,14.446,-0.404
-0.002,16.249,-8.574
-0.193,17.523,-6.622
0.845,17.801,4.597
2.515,17.604,15.086
4.267,17.254,15.613
5.510,16.145,7.206
5.716,14.213,-0.659
5.666,11.988,-1.100
6.118,10.343,5.096
7.106,9.547,10.504
7.946,9.528,8.164
8.250,10.318,0.102
7.846,11.302,-4.919
6.698,11.907,-1.257
6.025,11.791,5.675
6.227,11.157,7.545
6.870,10.092,5.477
7.388,8.419,4.906
7.157,7.341,6.024
6.990,6.943,4.363
6.768,5.677,-0.091
5.969,3.275,-2.188
5.041,0.694,0.304
4.079,-1.052,5.800
3.429,-1.616,9.721
2.540,-0.532,7.620
1.057,2.114,0.529
-0.100,4.435,-6.080
-0.316,4.815,-7.679
0.534,3.715,-4.187
1.679,2.606,1.246
2.202,1.780,3.200
1.917,0.992,-1.154
1.130,0.300,-6.318
0.071,-0.804,-6.531
-0.605,-2.332,-3.958
0.215,-3.819,-2.455
1.951,-5.619,-1.243
2.823,-7.610,0.520
1.980,-8.420,-0.098
-0.151,-7.487,-4.010
-3.241,-5.866,-7.261
-7.130,-4.045,-7.061
-10.752,-1.698,-4.638
-12.813,0.078,-2.433
-11.861,-0.358,-3.125
-7.865,-2.646,-7.198
-2.531,-5.255,-11.213
2.405,-7.600,-11.920
5.202,-9.594,-8.294
5.983,-10.839,-2.618
5.130,-11.472,0.782
2.431,-12.015,-0.161
-0.750,-12.538,-4.441
-3.623,-12.880,-7.463
-5.359,-13.161,-6.971
-5.831,-13.368,-5.910
-6.228,-13.302,-5.916
-6.724,-13.380,-6.973
-8.520,-13.762,-7.327
-11.832,-13.937,-5.624
-15.957,-13.748,-3.361
-20.542,-13.308,-2.376
-23.771,-13.332,-4.482
-25.409,-14.557,-8.424
-25.426,-16.527,-11.472
-23.819,-18.505,-12.220
-21.133,-20.042,-10.430
-17.246,-21.112,-7.730
-13.535,-21.968,-4.026
-10.149,-22.493,-0.756
-7.212,-22.413,-0.480
-5.549,-21.170,-1.857
-5.050,-18.296,-4.070
-6.127,-14.301,-6.237
-6.463,-10.796,-7.438
-4.988,-9.002,-7.158
-3.130,-7.907,-4.501
-0.618,-6.020,-2.268
0.954,-3.046,-1.805
0.738,0.110,-2.451
-1.448,1.642,-4.340
-5.776,0.827,-4.660
-9.220,-2.046,-2.613
-11.206,-5.466,0.245
-12.490,-7.244,3.077
-12.331,-7.708,4.073
-10.682,-7.947,2.620
-7.643,-7.966,-0.314
-4.819,-8.039,-1.621
-3.377,-8.207,0.721
-3.163,-7.715,3.752
-3.687,-6.366,4.141
-3.893,-5.296,1.366
-4.023,-4.704,-1.639
-3.846,-3.875,-2.004
-3.412,-3.061,0.348
-3.173,-2.511,3.714
-2.526,-2.187,4.401
-2.614,-2.030,2.541
-3.813,-2.229,0.884
-5.304,-2.646,-0.248
-6.626,-2.630,1.029
-6.698,-2.514,5.346
-6.121,-2.236,8.865
-5.684,-1.297,7.812
-5.115,-0.082,2.959
-4.849,1.153,-0.186
-4.878,1.885,1.421
-4.933,1.789,4.670
-5.179,1.229,5.514
-6.130,0.503,4.437
-7.803,0.118,3.671
-9.358,0.212,2.099
-10.363,0.657,0.670
-9.970,1.431,2.742
-8.579,2.604,6.493
-7.080,4.284,6.992
-4.864,5.566,3.604
-3.008,5.322,2.034
-2.342,3.729,4.499
-2.244,2.262,4.484
-2.783,1.904,-0.694
-4.435,1.850,-4.407
-7.338,1.664,-2.206
-10.583,2.040,2.032
-13.323,2.648,3.622
-15.747,2.562,3.865
-18.580,2.508,5.724
-21.580,3.533,7.206
-23.996,4.816,6.512
-25.529,5.071,5.561
-25.769,4.514,3.614
-24.398,4.063,-0.026
-21.280,3.335,-0.057
-17.249,1.636,6.379
-13.084,-0.041,11.369
-9.011,-0.376,9.106
-5.408,0.293,5.341
-2.271,1.660,4.163
-0.351,4.627,5.232
0.630,7.997,8.251
0.973,9.000,9.088
-1.077,7.707,6.454
-4.451,5.366,4.582
-7.770,2.202,4.125
-11.747,-0.202,2.388
-14.550,-0.191,-0.669
-15.413,0.932,-1.314
-16.093,1.664,2.840
-16.529,2.463,9.200
-16.813,3.259,13.303
-17.532,3.161,11.646
-18.121,2.197,5.074
-18.379,0.772,-0.898
-18.214,-0.752,-3.220
-16.925,-1.111,-1.900
-13.791,0.419,2.222
-9.973,2.739,5.472
-7.250,4.876,5.123
-5.412,6.087,2.120
-4.691,5.639,-1.041
-4.968,3.786,-2.424
-5.312,1.348,-2.182
-5.725,-0.460,-0.817
-5.948,-1.101,1.202
-6.334,-1.045,2.125
-6.976,-0.638,0.533
-7.639,-0.365,-1.273
-8.572,-0.735,-0.220
-9.538,-1.490,1.186
-10.671,-2.071,-0.509
-11.660,-2.395,-4.120
-12.554,-1.618,-6.314
-13.994,1.369,-4.746
-15.406,5.548,-0.264
-16.195,9.023,3.665
-15.433,10.137,3.493
-12.455,7.883,-0.882
-8.607,3.222,-4.757
-4.997,-1.793,-4.887
-2.267,-5.115,-3.361
-1.920,-5.973,-2.716
-4.100,-5.377,-3.456
-7.867,-4.589,-3.728
-11.335,-4.529,-1.693
-12.152,-5.194,-0.594
-10.221,-5.507,-2.845
-5.457,-4.859,-5.805
0.937,-3.113,-6.577
5.986,0.152,-4.798
8.331,4.435,-2.798
7.560,8.545,-2.591
4.989,11.800,-5.432
2.170,13.636,-9.279
0.409,13.209,-9.548
0.934,9.970,-8.351
3.005,5.139,-9.743
5.910,0.070,-11.280
8.501,-4.952,-9.605
9.256,-8.321,-5.239
8.016,-8.598,-1.043
5.388,-6.739,-0.317
1.797,-4.067,-2.746
-1.475,-1.123,-6.070
-2.786,1.073,-10.722
-2.586,1.178,-13.071
-1.132,-1.122,-9.145
0.502,-4.054,-4.331
1.528,-5.357,-4.209
2.970,-5.104,-6.484
3.761,-3.886,-7.276
4.010,-1.718,-7.961
5.138,0.057,-9.196
7.387,-0.541,-8.775
10.098,-2.635,-8.191
11.903,-3.215,-8.092
12.876,-2.335,-6.232
13.077,-1.418,-3.172
13.108,0.015,-2.273
14.090,1.893,-4.615
15.294,3.155,-6.857
16.195,3.763,-6.049
16.548,4.584,-2.930
15.886,5.402,-0.689
13.966,5.280,-0.137
10.776,4.166,0.654
7.211,2.404,0.122
4.480,0.321,-3.210
3.580,-1.896,-5.340
4.913,-3.639,-2.701
7.900,-3.769,1.963
11.617,-2.296,2.766
15.042,-0.475,0.004
17.049,0.429,0.050
17.128,0.275,3.932
15.559,-0.275,6.969
13.914,-1.352,5.914
13.201,-2.791,1.055
12.704,-3.216,-4.066
12.443,-2.258,-6.757
11.505,-0.798,-5.518
9.182,0.468,-1.325
6.203,1.502,0.604
2.332,2.270,0.086
-1.411,2.073,1.742
-3.414,1.521,5.919
-2.838,1.759,9.808
0.524,2.095,11.483
4.948,2.036,10.305
9.492,2.144,5.580
13.826,2.727,0.408
16.548,3.264,0.158
17.798,3.363,0.435
17.525,3.601,-1.660
15.854,2.805,2.070
13.400,-0.005,10.033
10.234,-1.895,11.265
8.152,-2.099,4.978
6.787,-3.238,0.073
5.330,-5.066,0.730
4.623,-5.868,3.295
4.155,-6.839,5.380
3.816,-9.006,5.697
3.313,-9.442,4.872
2.932,-7.525,5.727
2.616,-5.857,6.830
2.466,-4.011,5.278
3.625,-1.744,1.836
4.246,-0.679,0.569
3.286,-0.966,3.277
1.759,-1.501,7.345
-0.119,-1.575,9.131
-2.701,-1.471,6.705
-5.780,-1.186,2.861
-8.029,-0.952,1.516
-9.759,-1.682,3.561
-10.229,-3.343,5.475
-8.989,-5.057,4.028
-7.923,-6.156,3.993
-6.839,-6.654,8.270
-5.801,-6.393,12.107
-4.930,-5.348,13.057
-3.743,-4.045,11.505
-2.678,-2.106,7.023
-1.514,0.627,2.020
-0.032,2.860,0.536
0.636,3.975,3.780
-0.326,4.803,10.513
-2.034,5.325,15.512
-4.970,4.966,14.582
-8.792,4.063,9.151
-11.463,2.559,1.097
-12.999,0.063,-5.771
-12.913,-3.330,-5.986
-11.771,-6.721,2.394
-11.529,-8.669,14.129
-12.441,-8.338,17.875
-13.999,-6.298,9.661
-15.208,-4.530,-0.924
-15.562,-3.754,-2.939
-14.472,-2.947,3.914
-12.146,-1.481,11.795
-9.543,0.475,12.648
-7.199,2.432,4.861
-6.454,4.241,-2.298
-7.148,4.778,-1.380
-8.586,3.500,3.432
-9.790,2.080,5.998
-9.656,0.924,5.380
-9.885,-0.319,4.660
-10.671,-0.993,4.619
-10.527,-1.114,2.803
-10.219,-1.593,0.161
-10.675,-2.532,-0.355
-11.551,-2.915,1.338
-12.581,-2.725,3.252
-13.166,-2.890,3.053
-12.670,-3.077,0.089
-12.217,-2.238,-2.073
-11.890,-0.761,-0.467
-11.505,0.364,3.055
-11.989,1.540,5.039
-12.445,2.880,2.513
-13.066,3.548,-2.366
-14.180,3.325,-4.730
-14.800,2.570,-4.759
-14.743,1.900,-3.578
-13.969,1.510,-0.529
-13.738,1.563,3.986
-14.322,2.464,5.368
-15.237,3.727,0.517
-16.016,4.031,-5.179
-15.413,2.825,-8.346
-14.540,1.406,-9.166
-13.874,0.446,-6.504
-13.609,0.046,-2.424
-14.188,1.342,0.067
-14.383,3.656,-0.086
-14.927,4.781,-1.896
-15.504,4.029,-4.375
-14.945,2.256,-6.894
-14.222,-0.130,-7.145
-13.799,-2.863,-5.778
-13.941,-4.337,-5.142
-14.582,-3.932,-5.182
-15.876,-2.477,-5.520
-17.727,-0.393,-5.300
-19.196,1.550,-2.467
-19.868,2.267,1.311
-18.780,1.731,-0.491
-16.181,0.747,-6.628
-13.364,-0.608,-8.623
-10.934,-1.790,-6.007
-9.008,-1.177,-3.421
-6.908,0.532,-2.033
-5.502,1.560,-1.344
-5.694,2.029,-2.382
-6.382,1.918,-5.664
-7.569,0.520,-6.758
-9.234,-1.341,-3.185
-10.473,-1.596,0.057
-11.584,-0.103,-0.069
-12.659,1.230,-1.809
-13.717,1.943,-3.314
-14.438,2.341,-4.641
-14.228,1.518,-5.813
-13.879,-0.647,-3.455
-13.359,-2.702,1.229
-12.546,-3.087,1.364
-11.491,-1.993,-3.116
-9.799,-0.893,-6.442
-8.587,0.105,-5.429
-7.621,1.085,-2.121
-5.891,1.465,-0.601
-4.439,1.755,-1.049
-4.253,2.525,-1.355
-5.278,3.668,-2.159
-6.735,4.827,-3.986
-8.075,5.450,-4.168
-9.054,5.416,-3.052
-9.904,5.216,-2.754
-10.229,5.000,-1.487
-9.281,4.317,0.493
-8.544,3.880,1.171
-8.093,4.041,0.174
-7.706,3.503,-2.258
-8.027,2.181,-4.390
-7.719,0.640,-5.585
-7.237,-0.914,-5.241
-6.885,-2.047,-3.602
-6.030,-2.422,-2.887
-5.445,-2.259,-3.021
-4.984,-2.282,-4.457
-4.792,-2.328,-5.596
-4.458,-2.400,-2.829
-3.781,-2.693,0.677
-3.717,-2.200,1.851
-3.675,-1.001,1.832
-3.755,0.142,-0.361
-3.814,1.388,-4.421
-2.793,2.556,-6.138
-1.708,3.489,-3.155
-0.640,4.815,0.283
1.064,6.981,-0.207
2.202,9.104,-0.749
2.493,9.910,1.300
2.111,9.649,1.525
1.573,8.538,-1.858
1.870,5.823,-5.293
2.179,2.446,-4.742
2.507,0.113,-1.252
3.046,-1.157,1.539
3.388,-2.030,3.253
3.891,-2.386,3.254
3.857,-1.436,0.801
3.455,0.300,-1.589
3.190,1.668,-1.262
2.760,2.977,0.249
2.220,4.744,0.288
1.601,6.533,0.113
1.445,7.645,0.249
2.011,8.326,-0.957
3.535,8.628,-2.533
5.209,7.654,-0.508
6.291,5.817,4.591
7.339,4.334,5.107
7.854,3.218,0.214
8.135,1.557,-3.557
7.674,-0.114,-3.431
6.364,-0.595,-0.239
5.880,-1.043,3.100
5.820,-2.075,4.505
6.479,-2.502,3.030
7.952,-2.154,-0.084
9.448,-1.986,-0.038
11.078,-2.314,3.633
11.979,-1.955,6.379
11.837,-0.761,5.057
10.705,-0.070,0.991
8.652,-0.019,-1.388
6.866,0.094,-0.854
5.834,0.302,0.020
5.388,0.180,-0.205
5.561,-0.263,-0.964
5.488,-0.840,-0.323
4.870,-1.604,1.575
4.343,-2.241,1.110
3.732,-2.511,-1.112
3.532,-3.085,-2.264
3.496,-3.974,-2.935
3.440,-4.262,-2.518
4.499,-4.195,-0.377
5.357,-3.880,2.281
5.706,-2.717,2.782
6.249,-1.177,-0.146
6.325,-0.173,-2.937
6.214,0.198,-4.013
5.466,0.807,-3.411
4.205,1.473,-1.259
3.115,1.765,-1.268
2.171,2.329,-3.903
1.805,2.442,-5.680
1.649,1.484,-5.123
2.134,-0.142,-3.042
4.184,-2.449,-1.683
6.310,-5.100,-1.527
7.491,-7.410,-1.140
7.870,-8.673,-0.091
7.248,-8.846,1.145
6.693,-8.196,-0.201
6.357,-6.239,-4.189
5.659,-3.216,-5.284
5.293,0.034,-3.207
5.173,3.570,-2.419
5.135,6.848,-3.602
4.734,8.719,-4.749
3.398,9.299,-4.289
2.252,9.479,-3.887
1.390,9.734,-4.766
0.268,9.875,-4.427
-0.925,9.466,-1.759
-2.059,7.706,0.774
-1.895,3.914,0.018
-0.204,-0.800,-2.113
2.295,-4.833,-2.335
5.328,-6.832,-2.620
8.093,-5.708,-3.216
9.922,-2.905,-1.708
9.788,-0.254,1.270
7.957,1.793,3.506
