 SITE CODE= D62浦河町潮見                
 LAT.=   42.1607
 LON.=  142.7779
 SAMPLING RATE= 100Hz 
 UNIT  = gal(cm/s/s) 
INITIAL TIME = 2003 09 26 04 50 10
 NS,EW,UD
70.745,-23.117,-3.714
68.539,-16.428,-6.098
65.232,-11.228,-5.770
59.533,-6.866,-2.205
52.127,-3.088,1.900
44.060,0.291,3.866
35.007,4.267,3.636
24.916,9.245,3.047
13.614,14.971,2.025
1.107,20.542,0.088
-11.896,24.982,-1.814
-24.429,28.116,-3.298
-35.259,29.516,-5.044
-43.686,28.868,-6.771
-49.645,26.247,-7.437
-52.663,21.217,-6.899
-52.831,13.917,-5.529
-51.468,5.129,-4.170
-48.913,-4.076,-3.409
-44.357,-11.899,-3.337
-37.454,-17.199,-4.615
-28.938,-19.851,-6.294
-20.387,-20.606,-6.705
-12.338,-20.122,-7.140
-4.908,-17.877,-8.113
0.890,-14.207,-6.820
5.147,-9.900,-2.763
8.684,-5.058,0.895
11.323,-0.172,2.397
12.692,4.664,3.068
13.586,9.436,4.852
14.840,13.353,8.109
15.508,16.369,11.735
14.955,19.103,14.195
13.671,21.765,14.769
12.010,23.921,14.510
10.098,24.727,14.562
8.046,23.744,14.582
6.601,21.730,13.294
6.504,19.834,10.229
7.972,17.746,7.502
10.305,14.802,7.395
12.184,10.720,8.970
13.688,5.030,10.004
15.936,-2.407,10.025
19.402,-11.573,10.079
23.866,-22.160,10.940
29.044,-33.150,11.921
34.986,-43.795,10.864
41.654,-53.940,6.829
48.104,-62.757,3.401
52.991,-69.915,4.866
55.753,-75.968,10.193
56.680,-81.245,15.083
55.935,-86.139,16.518
53.521,-90.391,14.445
49.614,-93.334,10.887
44.003,-94.157,7.874
36.866,-91.556,6.584
29.699,-85.034,6.396
24.161,-76.056,6.169
20.408,-66.339,6.186
17.051,-56.329,6.883
13.030,-46.024,8.221
8.418,-35.000,10.278
2.940,-23.048,13.099
-3.986,-10.202,15.510
-11.860,3.941,15.995
-20.254,19.157,14.626
-28.987,34.318,11.956
-37.210,48.157,8.841
-44.682,59.504,6.765
-51.402,67.739,6.150
-57.120,73.554,5.412
-61.889,77.784,2.904
-65.343,80.295,0.420
-67.104,80.323,1.057
-66.580,76.993,4.484
-63.482,69.650,7.342
-59.187,58.906,6.523
-53.978,46.635,3.206
-47.247,33.362,1.488
-40.055,19.618,2.708
-32.702,6.686,5.421
-23.982,-5.580,7.922
-13.520,-17.216,8.960
-1.614,-27.956,8.348
11.092,-37.953,8.014
23.498,-47.129,10.611
35.716,-55.111,15.493
48.215,-61.570,19.407
60.193,-66.886,19.912
70.982,-71.433,17.679
80.245,-75.130,17.371
87.654,-77.448,22.002
93.225,-77.253,28.548
97.193,-74.174,31.861
100.374,-68.738,29.991
103.558,-61.510,25.719
106.350,-52.802,22.920
107.320,-42.778,22.078
105.302,-32.200,20.864
100.561,-21.198,17.554
94.045,-9.571,12.787
86.249,2.196,8.934
76.771,13.371,7.131
65.050,22.832,5.985
51.366,30.046,3.893
36.031,34.661,0.345
19.625,37.312,-4.012
2.553,38.970,-8.132
-14.919,39.952,-11.445
-31.390,41.117,-13.608
-46.093,42.296,-13.932
-58.671,43.389,-11.689
-68.630,44.599,-7.373
-76.455,45.959,-3.191
-82.517,48.288,-1.539
-86.544,51.482,-1.756
-88.091,54.923,-1.585
-86.868,58.724,-0.208
-82.692,62.771,2.983
-75.986,66.231,6.943
-66.500,68.954,8.730
-53.702,71.239,8.413
-39.862,72.718,8.784
-26.427,73.689,10.272
-13.408,74.745,11.762
-2.428,75.414,12.529
6.493,75.332,10.898
14.852,73.952,7.214
22.956,69.527,4.671
30.387,61.563,4.239
36.938,51.325,4.003
42.680,39.527,2.329
47.325,26.438,-0.293
50.538,12.568,-2.282
51.925,-1.550,-4.078
51.386,-15.972,-6.488
49.526,-31.230,-8.228
46.814,-47.136,-9.070
43.918,-62.736,-9.995
41.278,-77.017,-10.484
38.818,-89.412,-10.084
37.323,-99.280,-9.172
37.336,-105.020,-7.568
38.063,-106.873,-6.504
39.552,-105.085,-7.563
41.347,-97.372,-9.120
40.407,-86.286,-10.333
36.552,-75.036,-12.259
31.929,-62.873,-13.766
26.119,-51.788,-12.877
19.373,-41.937,-9.424
12.544,-31.702,-5.543
5.571,-22.166,-2.430
-1.922,-12.203,1.177
-10.340,-0.189,4.412
-18.763,12.344,4.892
-27.633,23.905,2.788
-37.401,33.655,-0.329
-46.334,40.970,-3.630
-53.890,46.404,-7.118
-59.971,49.918,-10.902
-63.630,51.086,-14.045
-63.910,50.028,-15.254
-61.031,46.879,-14.837
-56.276,42.229,-12.697
-50.324,36.836,-8.523
-43.336,31.561,-4.500
-35.605,26.899,-1.532
-28.528,22.661,1.669
-22.543,19.305,4.492
-16.815,17.486,5.201
-11.778,17.286,4.259
-7.427,18.375,3.675
-3.081,19.424,3.185
1.092,19.486,1.542
4.028,18.060,0.042
5.164,14.768,-0.227
5.146,10.584,-0.786
4.086,6.124,-2.576
1.993,1.828,-4.416
-0.162,-1.532,-5.448
-1.431,-4.047,-5.343
-2.475,-6.154,-3.910
-4.383,-7.859,-2.916
-6.582,-8.613,-4.688
-8.601,-8.698,-8.501
-10.411,-9.306,-10.713
-11.766,-11.086,-9.012
-13.146,-13.674,-4.608
-15.293,-16.467,-0.021
-18.351,-19.056,2.296
-21.435,-20.689,1.087
-24.062,-21.331,-1.850
-26.616,-21.555,-3.799
-28.520,-21.176,-4.101
-29.061,-20.197,-2.519
-29.065,-19.324,0.463
-29.838,-18.765,1.395
-32.092,-18.509,-0.488
-35.871,-18.954,-1.002
-39.693,-20.042,0.407
-42.742,-21.572,0.473
-46.018,-23.652,-1.495
-48.613,-25.650,-4.949
-48.555,-27.184,-9.189
-45.713,-29.261,-11.520
-41.246,-32.415,-10.064
-35.862,-35.809,-6.826
-29.111,-38.706,-5.677
-21.534,-40.945,-8.528
-14.018,-42.122,-12.343
-6.414,-42.226,-12.248
1.116,-41.110,-8.308
8.293,-38.350,-4.619
14.246,-34.661,-4.467
18.912,-30.266,-7.884
23.681,-25.712,-11.643
28.738,-21.969,-13.183
34.278,-17.987,-12.508
40.282,-13.264,-10.966
46.146,-7.845,-10.487
51.874,-0.900,-11.025
55.877,7.098,-10.280
57.042,14.997,-7.159
56.087,22.134,-3.305
53.170,27.920,-0.932
48.313,31.917,-0.995
41.484,33.667,-3.123
33.348,32.389,-5.713
25.144,27.235,-8.114
17.702,18.991,-10.475
11.828,9.894,-12.410
8.309,0.935,-14.416
7.586,-7.466,-16.384
8.669,-14.569,-17.105
10.339,-20.273,-16.632
12.788,-24.139,-16.497
16.620,-25.689,-17.957
21.692,-25.802,-19.779
27.358,-25.234,-20.070
33.092,-23.803,-19.230
38.189,-22.015,-17.904
42.514,-20.539,-15.704
46.456,-19.079,-12.236
49.627,-17.698,-7.617
51.362,-17.015,-3.978
51.473,-16.832,-3.226
49.763,-17.303,-3.730
45.850,-19.213,-4.097
40.089,-21.859,-5.130
32.902,-25.195,-6.407
24.796,-29.564,-6.653
17.627,-34.122,-6.064
12.336,-39.045,-5.931
8.175,-44.204,-6.914
4.633,-49.089,-7.991
1.734,-53.266,-7.433
-0.191,-55.099,-5.692
-1.295,-52.921,-5.371
-1.739,-46.617,-6.445
-0.509,-37.684,-6.576
3.143,-27.503,-5.004
7.997,-16.963,-2.019
12.070,-5.895,1.472
14.839,5.991,4.300
16.699,17.638,5.630
17.166,29.276,5.641
14.955,40.793,7.275
9.970,50.177,12.216
3.873,57.216,17.480
-2.703,62.296,20.005
-10.132,64.487,19.539
-17.660,63.060,18.103
-23.446,57.210,17.335
-26.099,47.522,15.668
-26.809,36.238,11.736
-26.319,23.882,7.048
-23.962,10.509,3.356
-21.281,-2.966,1.064
-19.369,-16.398,-1.180
-17.538,-29.219,-4.263
-15.491,-40.218,-6.360
-12.909,-49.378,-6.629
-9.575,-56.811,-6.461
-5.535,-62.292,-6.783
-0.546,-66.701,-8.250
5.428,-70.049,-10.608
11.531,-72.022,-11.533
16.562,-73.182,-9.520
19.686,-72.327,-6.599
20.613,-68.711,-6.536
19.821,-63.270,-9.671
17.687,-56.688,-11.241
14.240,-49.639,-8.553
10.209,-41.943,-4.438
6.280,-33.159,-1.452
3.189,-24.030,0.809
2.161,-15.602,3.956
2.800,-8.385,8.499
3.434,-2.274,12.778
3.619,3.200,14.375
4.523,8.437,12.735
7.193,13.874,10.457
10.924,19.734,10.120
14.815,25.703,11.977
18.568,31.429,14.960
21.615,36.416,17.079
24.040,40.667,17.633
25.168,44.547,17.714
23.613,48.221,17.316
19.774,52.343,16.412
14.144,56.646,15.809
7.528,60.893,14.568
0.852,65.412,11.503
-6.384,69.457,8.431
-13.773,72.881,7.547
-20.676,75.400,8.363
-27.198,76.670,9.482
-33.623,77.139,9.964
-39.779,76.922,9.866
-44.433,76.478,10.111
-47.485,75.506,11.123
-49.591,73.448,12.189
-50.794,70.718,11.071
-50.915,67.559,6.491
-49.629,64.057,1.128
-46.994,59.988,-1.000
-43.323,54.743,0.632
-38.936,48.171,3.107
-34.186,40.618,4.193
-29.256,32.203,4.137
-24.427,22.999,4.279
-20.248,13.258,5.364
-16.724,3.407,6.335
-13.108,-6.121,5.673
-8.969,-15.348,3.754
-4.625,-24.441,1.839
-0.353,-33.233,0.963
4.205,-41.460,1.968
9.420,-48.862,3.720
15.364,-54.665,3.343
21.529,-58.682,0.086
27.053,-61.734,-3.708
31.889,-63.905,-6.050
36.051,-65.061,-7.304
38.747,-65.689,-8.711
38.891,-66.394,-10.693
36.013,-67.485,-13.781
30.724,-67.665,-17.864
23.441,-66.124,-20.158
14.485,-63.993,-19.239
4.978,-60.863,-17.248
-5.071,-56.761,-16.067
-16.377,-53.041,-16.143
-28.223,-48.892,-16.046
-40.500,-44.086,-13.213
-53.750,-39.241,-8.520
-67.019,-33.437,-5.189
-79.418,-26.662,-4.445
-90.264,-19.459,-5.887
-98.410,-12.164,-7.154
-103.957,-6.050,-5.891
-107.150,-1.331,-3.614
-107.107,2.696,-2.624
-103.131,6.284,-2.847
-94.561,9.473,-2.844
-81.461,11.407,-0.842
-65.586,11.440,3.219
-48.225,10.292,6.939
-29.008,8.909,8.812
-8.084,7.672,9.963
13.371,6.596,11.389
34.633,5.521,12.907
54.764,3.963,14.112
72.875,1.386,14.561
89.389,-1.855,14.492
104.195,-4.968,14.548
116.482,-7.586,14.944
126.475,-9.014,15.726
134.334,-9.070,16.921
139.712,-8.026,17.500
142.351,-5.277,16.048
141.995,-0.384,13.734
138.083,6.717,11.979
130.476,15.369,9.725
120.354,24.668,6.572
108.683,34.898,3.170
95.904,46.300,0.686
82.122,58.590,1.064
66.993,70.923,4.098
50.634,82.014,6.989
33.309,91.101,7.715
15.056,97.728,6.925
-4.125,101.742,6.125
-23.557,103.136,5.586
-42.071,102.263,5.200
-58.987,99.714,4.905
-73.510,95.547,4.330
-84.361,89.815,3.212
-91.124,82.265,0.936
-94.414,72.827,-2.046
-94.814,61.939,-3.977
-92.797,49.702,-5.761
-88.211,37.279,-8.636
-81.893,25.532,-10.134
-75.273,14.107,-9.531
-67.194,3.578,-10.523
-57.567,-6.025,-15.480
-47.784,-15.245,-22.555
-37.145,-23.818,-28.123
-25.459,-31.526,-30.111
-13.818,-38.196,-29.521
-2.936,-43.885,-28.432
7.126,-48.759,-27.462
16.398,-52.849,-26.207
23.988,-56.618,-24.385
28.703,-60.123,-21.858
29.900,-62.840,-19.027
27.966,-64.575,-17.129
23.928,-65.345,-16.730
18.546,-65.567,-17.021
12.235,-65.779,-16.532
5.584,-66.125,-13.887
-0.480,-66.566,-9.316
-5.654,-67.142,-4.402
-10.208,-67.152,-1.599
-14.605,-65.462,-2.471
-19.407,-61.669,-4.929
-24.243,-55.976,-6.709
-27.957,-49.520,-7.593
-30.193,-43.052,-7.310
-31.287,-36.920,-6.233
-30.706,-31.225,-5.557
-28.026,-25.471,-5.773
-24.296,-19.986,-6.218
-20.288,-14.585,-5.806
-16.098,-8.666,-4.323
-12.175,-2.540,-2.964
-8.736,3.503,-3.092
-5.663,9.103,-4.318
-3.046,13.551,-4.927
-0.900,16.431,-3.832
0.597,17.769,-0.986
0.809,18.094,2.693
-0.061,18.666,5.986
-1.350,20.476,8.569
-2.698,23.673,10.049
-3.420,27.877,10.452
-3.210,32.436,10.498
-2.294,37.121,9.742
-1.439,41.686,8.456
-1.988,45.692,7.476
-4.114,49.265,5.689
-7.154,52.392,2.876
-11.291,54.549,1.102
-15.965,55.226,1.456
-19.752,54.282,3.321
-22.364,52.022,5.534
-23.962,48.954,6.561
-24.307,45.339,5.657
-23.436,40.996,3.236
-22.381,35.407,0.267
-21.625,28.420,-1.623
-20.402,21.040,-1.474
-18.738,13.838,-0.480
-16.873,6.717,-0.860
-14.407,0.116,-3.242
-10.872,-5.907,-5.452
-5.861,-11.715,-4.490
0.195,-17.681,-0.171
6.414,-23.863,4.117
12.228,-29.676,5.359
17.228,-34.711,4.060
21.208,-38.829,3.207
23.634,-41.903,5.994
23.551,-43.736,11.454
20.504,-43.322,14.214
14.753,-39.967,12.960
7.294,-34.624,11.200
-0.239,-28.164,10.874
-7.286,-21.324,12.423
-14.390,-15.193,15.187
-20.847,-9.698,17.104
-25.965,-4.689,17.937
-30.979,-0.713,19.981
-36.606,2.444,24.273
-41.995,5.623,28.857
-46.520,8.970,31.106
-49.775,12.169,30.316
-51.160,15.029,29.031
-50.601,16.990,29.980
-47.936,17.632,32.048
-43.096,16.591,32.720
-36.748,13.587,31.322
-29.043,8.882,28.735
-20.602,2.792,26.986
-12.436,-4.077,27.666
-4.300,-11.230,29.610
4.011,-18.477,29.748
12.302,-25.663,26.895
20.359,-32.300,23.467
27.821,-37.730,22.170
34.099,-41.613,22.240
38.592,-43.438,20.928
41.434,-43.205,18.055
42.606,-40.988,15.035
42.165,-36.715,11.519
40.709,-31.720,8.004
38.311,-27.143,6.523
35.686,-22.507,6.996
33.997,-17.635,7.769
32.990,-12.993,8.782
31.674,-8.684,11.504
29.544,-4.457,15.821
26.610,-0.096,18.986
22.614,4.119,18.535
17.532,8.145,15.155
12.277,12.226,11.841
7.686,16.384,10.246
3.876,20.601,9.919
0.582,24.273,9.825
-1.871,27.080,8.983
-2.661,29.155,7.765
-2.048,30.386,7.502
-0.873,31.046,8.083
0.552,31.849,7.727
1.845,33.857,5.479
2.961,37.432,2.880
4.265,42.118,2.300
5.637,47.268,4.233
6.871,52.016,7.244
8.053,55.799,9.956
9.314,58.160,11.622
10.888,58.988,12.282
12.714,57.997,13.083
14.046,55.198,14.389
14.694,51.779,14.372
15.357,47.826,12.402
16.316,42.735,10.769
17.546,36.766,9.963
19.345,30.035,8.238
21.852,22.195,5.148
25.271,13.433,1.355
29.831,4.201,-1.696
34.971,-5.482,-2.838
40.163,-14.373,-2.782
45.467,-21.052,-2.961
51.251,-25.027,-3.520
57.544,-25.939,-2.710
63.743,-24.344,0.446
69.332,-20.373,4.568
73.473,-14.484,8.004
75.822,-7.708,9.338
76.814,0.269,8.596
76.189,9.244,8.123
74.123,18.826,9.024
71.689,29.070,10.480
69.375,39.484,11.815
66.544,49.504,13.211
62.192,58.189,15.384
56.073,64.827,17.152
48.443,69.365,16.890
39.399,71.783,15.482
29.559,72.245,14.046
20.103,70.888,13.064
11.213,67.660,12.871
2.712,62.661,12.975
-4.594,55.841,12.495
-10.338,47.000,10.907
-15.241,36.555,9.121
-20.158,25.542,8.272
-24.951,15.020,8.040
-28.870,5.552,7.984
-32.091,-2.884,7.907
-34.712,-10.441,7.151
-36.433,-17.232,5.074
-37.691,-23.388,2.123
-38.670,-28.874,-0.872
-38.816,-33.310,-4.200
-38.176,-36.404,-7.909
-37.309,-38.399,-10.627
-36.183,-39.614,-11.090
-34.560,-40.291,-9.358
-32.721,-40.582,-6.898
-31.458,-40.598,-5.519
-31.246,-40.596,-5.779
-31.791,-40.623,-7.056
-32.630,-41.056,-7.880
-33.526,-42.435,-7.062
-34.209,-44.638,-5.982
-34.396,-47.223,-7.029
-34.930,-49.951,-9.837
-36.364,-53.268,-11.932
-37.892,-57.197,-12.104
-39.353,-61.393,-10.799
-40.569,-65.853,-9.152
-40.770,-70.196,-8.727
-39.860,-74.548,-9.470
-38.454,-79.235,-9.465
-36.943,-84.196,-7.469
-35.200,-88.860,-4.329
-33.321,-91.888,-2.893
-31.055,-92.355,-4.259
-28.287,-88.961,-5.574
-25.284,-81.025,-4.709
-21.584,-70.265,-3.015
-17.638,-58.225,-2.239
-14.207,-45.086,-2.563
-10.993,-30.706,-3.585
-8.323,-15.264,-5.113
-6.577,1.147,-6.916
-5.528,18.787,-8.092
-4.948,37.350,-7.783
-4.326,56.448,-6.215
-3.742,75.303,-4.446
-4.058,92.055,-3.412
-5.640,106.150,-3.541
-8.078,118.199,-4.764
-10.417,127.786,-5.847
-12.784,134.552,-5.459
-15.738,138.148,-3.621
-18.508,138.087,-1.437
-20.756,133.493,-0.330
-21.081,123.043,-1.110
-18.375,108.221,-3.110
-14.849,91.350,-4.510
-11.449,73.230,-4.871
-7.835,54.700,-4.985
-4.832,35.918,-5.213
-2.208,17.170,-6.579
0.632,-1.096,-9.409
3.035,-18.750,-12.322
4.884,-35.612,-14.455
7.188,-51.259,-15.571
10.159,-64.480,-15.679
13.713,-74.881,-15.591
18.021,-83.064,-15.815
22.389,-89.493,-16.112
26.593,-93.673,-15.828
30.985,-95.507,-13.586
35.243,-94.553,-10.630
38.850,-89.003,-9.428
40.800,-81.359,-6.984
40.389,-74.144,-0.707
38.206,-65.454,5.483
34.536,-55.424,7.666
29.246,-45.435,6.550
23.546,-35.604,5.612
18.429,-25.788,7.330
12.911,-16.796,11.398
6.060,-10.322,14.861
-1.448,-6.123,14.420
-8.474,-3.578,10.825
-15.008,-3.196,7.800
-21.519,-4.139,7.570
-27.881,-5.540,9.331
-33.243,-7.729,10.184
-36.376,-10.242,8.229
-36.883,-12.318,4.238
-34.931,-13.677,0.545
-31.218,-14.270,-0.532
-26.743,-13.713,0.630
-21.264,-11.112,1.302
-15.363,-7.501,0.845
-11.116,-4.231,0.458
-8.823,-0.331,0.514
-8.042,4.429,1.744
-9.004,9.234,4.722
-10.970,14.147,8.317
-13.571,19.159,10.858
-17.084,24.096,11.382
-20.716,28.830,10.469
-24.193,32.770,10.593
-27.555,35.630,13.359
-30.141,37.673,15.855
-31.915,39.070,14.572
-32.648,39.904,10.645
-31.645,39.954,7.189
-28.396,38.884,5.297
-23.238,37.049,3.557
-17.510,35.337,0.576
-11.343,34.263,-3.525
-4.888,33.402,-7.565
0.625,31.972,-10.230
4.538,29.604,-12.294
7.166,26.292,-15.890
9.707,22.394,-21.092
12.269,17.953,-25.441
14.312,12.690,-27.253
15.888,7.140,-27.727
16.815,1.787,-28.639
17.575,-3.365,-30.423
18.445,-8.341,-32.444
18.781,-13.509,-33.307
18.109,-18.465,-32.311
16.752,-22.527,-30.425
15.721,-25.736,-28.797
15.402,-27.855,-27.208
15.622,-28.835,-24.715
16.497,-29.018,-21.736
18.699,-28.686,-19.714
22.529,-28.129,-18.614
27.375,-27.525,-17.910
33.121,-26.473,-17.687
39.346,-24.570,-17.166
45.029,-21.894,-15.813
50.095,-18.136,-13.478
54.156,-13.635,-9.647
56.248,-9.006,-5.333
56.348,-4.243,-2.363
54.747,0.484,-1.142
51.435,5.294,-0.736
46.860,10.142,-0.008
41.687,15.127,1.631
35.802,20.561,4.068
29.203,26.018,6.514
22.307,31.083,7.672
15.276,35.423,6.809
8.384,38.901,5.341
2.184,41.780,5.630
-2.693,43.878,7.548
-6.180,44.606,8.539
-8.918,43.384,7.881
-11.894,39.689,7.377
-15.460,33.580,7.432
-19.104,25.690,7.663
-23.045,16.417,9.000
-27.083,5.961,11.299
-29.884,-5.159,13.141
-31.050,-16.509,14.221
-30.979,-28.182,15.465
-29.736,-39.841,17.410
-27.013,-50.152,18.845
-22.704,-57.890,17.900
-17.386,-62.513,14.061
-11.770,-63.694,8.461
-6.255,-60.981,3.603
-1.728,-54.350,1.155
0.897,-45.146,0.002
2.502,-35.036,-1.682
4.659,-24.544,-4.101
7.614,-13.991,-5.675
11.027,-4.039,-5.116
14.702,5.182,-2.834
17.814,13.643,-0.114
19.465,20.956,1.169
19.429,26.964,0.272
17.311,30.769,-0.502
13.091,31.464,1.401
8.382,29.559,4.902
5.184,25.177,7.167
3.842,19.049,7.499
3.675,12.011,6.866
4.041,3.327,6.893
3.925,-6.769,8.681
2.610,-17.486,10.235
0.570,-28.042,8.857
-1.575,-37.575,5.506
-3.998,-45.681,2.138
-6.644,-51.876,-1.091
-9.266,-56.460,-3.693
-12.155,-59.659,-5.779
-14.969,-61.171,-8.805
-17.601,-61.335,-12.956
-21.025,-60.623,-17.477
-25.471,-58.534,-21.626
-30.281,-54.533,-23.824
-34.708,-49.283,-23.024
-38.072,-42.823,-20.409
-40.283,-35.192,-18.166
-41.433,-26.964,-17.581
-40.939,-17.789,-17.386
-38.891,-8.273,-15.486
-35.909,0.612,-12.646
-31.918,8.672,-10.591
-27.213,15.646,-9.618
-21.923,22.007,-10.045
-16.037,27.810,-11.740
-10.240,32.727,-12.297
-4.986,36.911,-9.437
0.179,40.180,-4.739
5.902,43.046,-1.759
11.470,45.240,-1.490
16.280,45.933,-2.005
20.964,45.721,-1.628
25.332,44.394,0.116
28.347,41.702,2.718
29.794,38.345,4.527
30.036,35.060,4.468
28.378,32.219,3.051
23.865,29.614,1.805
16.927,28.041,0.989
9.216,27.972,-0.654
2.174,28.734,-2.791
-3.972,29.982,-4.181
-9.115,30.907,-5.087
-13.091,31.110,-6.205
-16.124,31.288,-6.840
-18.434,31.978,-5.957
-20.038,33.679,-4.046
-20.945,36.893,-2.469
-21.275,41.789,-1.906
-20.834,47.811,-2.279
-19.604,54.056,-2.641
-18.087,59.600,-1.559
-16.330,63.658,0.749
-13.956,66.275,2.672
-10.999,66.901,2.834
-7.308,64.654,1.300
-3.070,59.454,0.607
0.780,51.866,2.659
4.381,43.388,6.100
7.908,34.660,8.612
11.075,25.288,9.334
14.171,15.276,9.484
17.203,4.599,10.283
20.141,-6.945,11.073
23.059,-19.292,11.181
25.652,-32.189,10.753
27.727,-45.022,9.472
29.454,-56.522,7.223
30.780,-66.323,4.948
31.503,-74.919,3.416
32.024,-82.135,2.333
32.594,-87.464,0.781
32.707,-90.306,-1.516
32.162,-90.340,-3.577
31.322,-87.113,-4.850
30.291,-80.457,-4.844
28.684,-71.852,-2.484
26.412,-62.635,1.605
24.041,-52.949,5.936
21.600,-42.854,9.630
18.720,-32.925,12.005
15.485,-23.151,13.923
11.806,-12.612,17.631
7.611,-1.581,23.547
3.320,9.254,28.675
-0.955,19.980,30.026
-5.757,30.024,28.381
-10.882,38.882,26.350
-15.526,46.717,24.808
-19.786,53.150,23.000
-23.557,57.910,20.749
-26.221,61.100,18.555
-27.192,62.419,15.801
-26.239,61.197,12.985
-24.602,56.481,11.637
-22.521,48.681,10.035
-19.148,39.314,6.839
-15.803,28.619,3.755
-13.452,16.985,1.335
-11.386,5.234,-0.803
-9.420,-6.937,-2.174
-7.370,-19.650,-2.811
-4.924,-32.484,-3.759
-2.261,-44.763,-5.617
0.303,-55.382,-7.572
2.391,-64.124,-8.727
3.884,-71.024,-8.947
4.488,-75.709,-7.800
3.092,-77.366,-5.252
-1.115,-72.856,-2.351
-7.300,-61.579,-0.051
-13.881,-48.097,1.279
-20.520,-34.880,2.224
-27.049,-21.585,3.901
-32.751,-8.145,6.369
-37.299,5.782,8.718
-40.057,20.252,10.463
-41.074,34.689,11.516
-41.360,48.794,11.788
-41.288,61.610,11.374
-41.147,71.164,9.838
-41.258,77.640,6.603
-40.982,82.221,2.573
-40.020,84.330,-0.366
-37.942,82.932,-2.000
-33.331,76.804,-3.936
-26.955,66.773,-6.315
-19.761,55.545,-7.694
-11.717,44.183,-7.820
-3.594,33.461,-7.510
4.659,23.837,-7.189
12.587,14.985,-7.141
20.009,7.333,-7.091
26.820,1.339,-6.000
32.059,-2.241,-4.130
36.131,-2.533,-2.310
38.900,-0.323,-0.449
39.971,2.934,1.067
39.810,6.791,2.504
38.432,10.651,4.964
35.932,13.515,7.364
32.522,15.021,7.728
28.362,14.514,6.491
24.145,11.795,5.448
20.895,8.050,5.091
18.707,3.585,4.999
16.540,-2.048,4.889
14.275,-9.002,4.524
13.286,-17.973,4.337
13.809,-28.723,4.459
15.209,-40.254,3.832
17.822,-52.564,1.782
22.004,-64.987,-0.861
27.623,-76.104,-2.110
33.704,-85.269,-0.534
38.682,-92.521,3.378
41.779,-97.693,7.185
43.335,-99.531,7.705
43.124,-96.326,4.353
40.374,-87.571,-0.476
37.013,-75.556,-4.497
34.944,-62.563,-6.353
32.884,-48.238,-6.646
30.037,-32.932,-7.782
26.144,-17.951,-10.146
20.290,-3.694,-11.575
12.061,10.379,-10.384
1.290,24.522,-6.760
-11.155,37.505,-3.134
-23.490,49.485,-3.239
-34.284,60.554,-7.551
-42.854,68.538,-12.188
-48.963,72.805,-14.017
-52.707,73.431,-13.025
-54.846,69.885,-10.637
-55.293,62.789,-8.814
-53.835,53.282,-9.175
-51.589,42.747,-10.996
-49.592,32.283,-11.980
-48.194,21.975,-10.583
-46.383,11.827,-7.521
-43.034,2.293,-5.671
-37.927,-6.029,-6.523
-30.836,-12.910,-9.078
-22.374,-18.684,-11.803
-13.151,-23.783,-13.235
-3.761,-28.341,-12.764
5.005,-31.796,-11.356
13.389,-33.421,-10.235
20.975,-33.622,-9.514
27.087,-32.606,-8.763
32.042,-30.082,-7.625
36.006,-26.970,-6.123
38.969,-23.917,-4.584
41.170,-21.111,-3.732
43.181,-19.123,-4.032
44.863,-17.562,-4.599
45.420,-16.050,-4.808
44.682,-14.936,-4.691
41.799,-14.354,-4.277
35.709,-14.152,-4.101
27.091,-13.716,-4.211
17.105,-12.687,-3.930
7.136,-11.092,-3.207
-1.670,-8.705,-2.777
-9.381,-5.898,-2.507
-16.017,-3.039,-1.738
-21.902,0.209,-0.909
-27.661,4.199,-0.032
-33.505,9.285,1.395
-39.106,15.618,2.682
-43.468,22.886,3.075
-46.049,30.296,2.627
-46.378,37.015,1.690
-43.701,42.437,1.175
-37.829,45.799,1.737
-29.311,46.404,2.019
-19.642,44.741,0.425
-10.174,42.109,-2.164
-0.964,38.655,-3.914
7.567,34.148,-3.960
14.461,28.750,-2.340
19.696,22.157,-0.174
23.695,14.221,0.899
27.146,5.454,0.217
30.161,-3.798,-1.398
32.436,-13.265,-1.943
34.036,-22.027,0.031
34.558,-29.489,3.093
33.913,-35.272,4.408
31.804,-39.203,2.818
27.984,-41.442,-0.638
23.182,-41.361,-3.303
17.648,-38.924,-2.628
12.020,-34.687,0.664
7.464,-28.860,2.546
3.988,-21.946,0.530
1.060,-14.583,-3.083
-1.419,-7.567,-3.978
-3.323,-1.556,-0.862
-5.019,3.104,3.855
-6.990,6.298,6.781
-8.991,8.247,6.099
-10.963,8.770,3.829
-13.076,7.086,3.830
-15.146,3.158,6.713
-17.076,-2.035,9.780
-18.571,-7.833,11.432
-19.411,-14.135,12.194
-19.756,-20.809,12.335
-20.161,-27.555,11.956
-21.142,-34.264,12.106
-21.999,-40.854,12.792
-21.804,-46.468,12.374
-21.029,-50.300,11.018
-20.152,-52.404,10.430
-17.898,-52.382,10.762
-13.659,-49.607,11.454
-9.214,-44.711,12.609
-5.727,-38.457,13.920
-2.300,-31.085,14.245
1.591,-22.562,12.835
5.135,-12.414,10.644
7.849,-0.927,9.773
10.103,11.048,11.036
12.168,22.823,13.427
13.504,33.600,15.098
13.886,43.272,14.535
13.986,51.764,12.189
13.940,58.026,9.411
13.589,61.689,7.038
12.957,62.948,5.682
11.767,61.386,5.246
9.776,57.085,5.027
