SITE CODE= EEB熊本西区春日              ,32.7755,130.8495,  8,5.8,42474.9219329,  3.09,  5.24
 LAT.=   32.7866
 LON.=  130.6876
 SAMPLING RATE= 100Hz
 UNIT  = gal(cm/s/s)
INITIAL TIME = 2016 04 14 22 06 10
 NS,EW,UD
-17.526,-16.744,10.561
-7.227,-15.894,9.350
1.764,-15.431,6.338
7.046,-15.003,3.874
8.829,-13.087,3.518
8.003,-9.275,5.207
5.301,-5.445,7.501
2.295,-4.308,8.439
1.554,-6.782,6.684
4.385,-10.898,2.627
8.580,-13.201,-1.318
9.596,-11.182,-2.052
4.711,-4.840,1.773
-4.199,3.328,8.296
-12.363,9.558,13.715
-16.406,10.732,15.415
-16.713,6.311,13.872
-15.975,-1.015,11.435
-16.200,-7.042,9.495
-17.377,-9.302,7.388
-18.245,-9.076,4.106
-17.399,-9.867,0.378
-13.621,-13.426,-1.750
-6.120,-17.336,-1.386
4.598,-17.067,-0.117
16.086,-10.830,-0.329
24.830,-2.101,-2.513
28.392,3.260,-4.936
26.795,2.583,-6.085
21.875,-1.357,-6.686
15.571,-3.885,-8.620
9.065,-3.584,-12.010
3.262,-2.918,-14.277
-0.825,-3.678,-12.658
-2.831,-3.319,-7.370
-4.003,2.533,-1.674
-6.589,13.936,1.322
-11.560,24.647,1.491
-16.984,27.635,1.082
-19.226,22.272,1.721
-16.293,14.841,2.624
-10.037,11.671,1.897
-4.714,12.774,-0.910
-3.007,12.983,-4.051
-3.531,8.585,-5.260
-2.551,1.475,-3.814
1.708,-3.366,-0.840
6.732,-3.257,2.000
8.099,0.143,3.762
4.169,3.411,4.272
-1.998,4.654,3.525
-5.661,4.149,1.483
-4.919,2.917,-1.581
-1.698,1.604,-4.873
1.558,0.437,-7.513
5.076,-0.638,-9.196
10.735,-1.914,-10.230
18.244,-3.427,-10.820
23.613,-4.218,-10.423
22.337,-2.645,-8.104
13.910,1.958,-3.703
2.627,7.946,1.425
-6.084,12.192,5.144
-9.733,12.477,6.251
-9.372,9.044,5.548
-7.285,3.930,5.119
-4.939,-0.867,6.503
-2.918,-4.534,9.508
-1.600,-7.307,12.600
-1.066,-9.666,14.208
-0.627,-11.477,13.629
0.719,-11.526,11.055
3.095,-8.073,7.216
5.323,-0.562,3.129
6.075,8.849,-0.168
5.324,15.953,-2.120
4.467,17.407,-3.007
5.088,13.349,-3.628
7.754,7.053,-4.435
11.799,2.126,-5.012
15.736,0.115,-4.518
17.685,0.424,-2.642
15.886,1.589,-0.055
9.643,2.129,2.084
0.187,0.781,2.978
-9.623,-2.941,2.554
-16.912,-7.975,1.211
-20.431,-12.031,-0.563
-20.855,-13.378,-2.271
-19.671,-12.419,-3.355
-17.876,-11.227,-3.417
-15.584,-11.398,-2.608
-12.572,-12.429,-1.707
-9.072,-12.163,-1.535
-6.018,-8.742,-2.124
-4.424,-2.298,-2.514
-4.293,4.806,-1.576
-4.216,9.224,0.748
-2.600,8.494,3.022
0.266,2.446,3.318
1.688,-6.741,0.963
-1.061,-15.676,-2.547
-7.495,-21.130,-4.413
-13.612,-20.953,-2.572
-15.571,-14.768,2.769
-13.487,-4.779,9.340
-10.833,4.203,14.370
-9.903,6.912,16.114
-8.812,1.389,14.339
-3.940,-8.742,9.948
5.004,-16.327,4.501
13.654,-16.011,-0.171
17.321,-8.339,-2.645
15.929,0.973,-2.804
13.598,5.746,-2.117
13.480,3.840,-2.616
14.173,-1.927,-5.175
11.934,-6.452,-8.715
5.740,-6.083,-11.159
-1.065,-0.840,-11.166
-4.436,6.034,-8.992
-4.124,10.594,-5.886
-3.782,10.900,-3.022
-6.751,7.974,-1.066
-12.356,4.437,-0.371
-16.567,2.292,-0.971
-15.964,1.819,-2.208
-10.760,2.140,-2.772
-4.140,2.360,-1.659
0.905,2.159,0.678
4.002,1.761,2.411
6.963,1.775,1.891
11.291,2.868,-0.682
16.233,5.142,-3.178
19.261,7.689,-3.258
18.460,9.111,-0.353
14.402,8.696,3.818
9.664,6.960,6.555
6.578,4.973,6.140
5.569,3.471,3.008
5.604,2.899,-0.642
5.843,3.879,-2.432
6.453,6.750,-1.476
7.885,10.303,1.040
9.857,11.706,2.886
11.423,8.695,2.597
11.818,2.199,0.542
10.860,-3.614,-1.701
8.515,-4.522,-2.911
4.604,0.143,-3.076
-0.676,6.748,-2.817
-6.130,10.126,-2.330
-10.007,7.530,-1.236
-11.347,0.604,0.588
-10.717,-6.115,2.389
-9.321,-8.936,2.990
-7.406,-7.790,1.792
-3.846,-5.483,-0.768
2.461,-4.193,-3.630
10.779,-3.104,-5.759
18.265,0.060,-6.484
21.767,5.451,-5.652
20.142,10.080,-3.786
14.979,10.910,-2.009
9.068,8.237,-1.368
4.042,5.015,-1.947
-0.584,3.006,-2.659
-6.096,0.742,-2.145
-12.422,-4.163,-0.032
-17.495,-11.447,2.619
-18.953,-17.780,4.161
-16.444,-19.648,3.770
-12.084,-15.998,2.249
-8.557,-8.383,1.488
-6.844,0.321,2.925
-5.894,6.943,6.175
-4.305,8.933,9.040
-2.069,5.681,9.029
-0.649,-0.803,5.278
-1.568,-7.145,-0.725
-5.010,-10.891,-6.211
-9.568,-11.590,-8.992
-13.121,-10.160,-8.610
-14.127,-8.070,-6.096
-12.556,-7.102,-2.990
-9.809,-8.528,-0.523
-7.598,-11.332,0.755
-6.691,-11.926,1.069
-6.748,-7.289,1.254
-7.379,1.045,2.152
-8.969,7.237,3.867
-12.037,6.481,5.607
-15.804,-0.155,6.433
-18.032,-7.000,6.148
-16.745,-9.657,5.279
-11.990,-8.704,4.179
-5.528,-7.483,2.486
1.076,-7.461,-0.237
7.469,-6.748,-3.396
13.426,-2.692,-5.326
17.413,5.175,-4.664
17.132,14.685,-1.721
11.787,22.359,1.664
3.463,24.837,3.589
-4.135,20.318,3.290
-8.422,10.265,1.106
-9.565,-0.336,-2.210
-9.778,-5.923,-5.736
-11.186,-4.866,-8.185
-13.961,-0.958,-8.216
-15.911,0.283,-5.496
-13.887,-2.965,-1.410
-6.354,-7.332,1.705
4.689,-7.952,2.379
14.439,-3.147,1.102
18.667,4.542,-0.389
16.993,11.065,-0.840
12.893,13.828,-0.455
10.397,12.529,-0.341
10.811,8.515,-1.231
12.629,4.126,-2.800
14.046,1.991,-4.050
14.805,3.612,-4.116
15.420,8.023,-2.806
15.451,12.273,-0.617
13.469,13.842,1.579
8.861,12.702,2.945
2.960,10.858,3.029
-2.121,9.946,1.947
-5.424,9.525,0.375
-7.288,7.648,-0.683
-7.709,2.808,-0.298
-5.533,-4.665,1.838
-0.010,-12.630,4.977
7.294,-18.247,7.437
13.173,-19.585,7.554
15.793,-16.939,4.893
16.415,-12.809,0.701
17.486,-9.920,-2.952
19.410,-8.753,-4.651
20.131,-7.238,-4.445
18.129,-3.447,-3.397
14.916,1.528,-2.524
13.570,4.159,-2.169
14.929,2.356,-2.106
16.148,-1.724,-1.933
13.524,-3.480,-1.267
6.351,-0.497,0.160
-2.436,5.175,2.308
-9.150,9.523,4.666
-12.222,10.708,6.443
-12.310,10.155,7.062
-10.503,9.946,6.508
-7.297,10.100,5.221
-3.276,8.920,3.712
0.074,5.488,2.311
1.001,1.132,1.185
-0.890,-1.709,0.414
-3.869,-1.750,-0.032
-5.267,0.071,-0.381
-3.686,1.475,-1.030
-0.183,0.710,-2.338
2.762,-2.073,-4.277
3.562,-4.969,-6.202
2.879,-5.895,-7.070
2.624,-4.404,-6.186
3.622,-2.031,-3.927
4.449,-0.728,-1.645
2.757,-0.960,-0.574
-2.305,-1.466,-0.760
-9.163,-0.860,-1.155
-15.203,0.868,-0.858
-18.820,2.590,-0.104
-20.018,3.457,0.148
-19.484,3.733,-0.463
-17.698,4.308,-1.096
-15.125,5.753,-0.513
-12.775,7.843,1.661
-11.921,9.546,4.650
-12.991,9.313,7.320
-14.915,5.965,8.977
-15.856,0.018,9.368
-14.732,-5.934,8.345
-12.114,-8.917,5.988
-9.671,-8.207,3.038
-8.743,-6.069,0.786
-9.266,-5.490,0.086
-9.876,-7.211,0.463
-8.976,-9.272,0.423
-5.934,-9.349,-1.143
-1.572,-7.059,-3.806
2.264,-3.901,-5.844
3.724,-1.534,-5.676
1.949,-0.614,-3.134
-2.439,-1.004,0.457
-7.618,-2.397,3.309
-11.527,-4.449,4.339
-13.012,-6.765,3.637
-12.343,-9.059,2.071
-10.617,-11.174,0.559
-8.457,-12.647,-0.371
-5.327,-12.512,-0.533
-0.306,-10.020,0.170
6.290,-5.611,1.736
12.264,-0.820,3.807
14.913,2.908,5.562
13.380,4.965,6.131
9.644,5.052,5.256
7.027,2.619,3.528
7.546,-2.295,1.839
10.515,-7.685,0.565
13.394,-10.053,-0.656
13.760,-7.172,-2.332
10.722,-0.347,-4.347
5.173,6.564,-5.927
-0.685,10.489,-6.343
-4.283,11.206,-5.610
-4.015,10.271,-4.449
-0.404,8.750,-3.595
4.074,6.640,-3.180
6.789,4.059,-2.814
6.907,1.965,-2.188
5.653,1.252,-1.543
4.789,1.703,-1.468
5.070,2.444,-2.221
6.176,3.231,-3.317
7.558,4.703,-3.926
8.804,7.255,-3.769
9.311,10.114,-3.547
8.375,11.772,-4.270
6.099,11.049,-6.039
3.877,7.600,-7.582
3.271,1.947,-7.221
4.213,-4.345,-4.415
4.717,-8.787,-0.342
2.799,-9.314,3.048
-1.302,-6.169,4.499
-5.038,-2.064,3.985
-5.675,0.178,2.174
-2.531,0.137,-0.232
2.643,-0.480,-2.477
7.076,-0.372,-3.540
8.747,-0.087,-2.585
7.337,-0.654,0.109
4.031,-1.685,2.956
0.522,-1.939,4.233
-2.130,-1.523,3.605
-3.963,-2.210,2.380
-5.538,-4.800,2.153
-7.006,-7.040,3.290
-7.952,-5.566,4.789
-8.162,-0.116,5.414
-8.186,5.246,4.707
-8.745,5.972,2.965
-9.641,1.759,0.656
-9.702,-3.277,-1.778
-8.007,-5.031,-3.691
-4.887,-3.145,-4.301
-1.429,-0.110,-3.362
1.768,2.330,-1.632
4.821,4.725,-0.366
7.510,7.995,-0.163
8.674,11.221,-0.432
7.258,12.229,-0.112
3.862,9.901,1.111
0.658,4.987,2.428
-0.485,-1.340,2.716
0.442,-8.661,1.639
2.104,-16.327,-0.093
3.424,-22.011,-1.413
4.207,-22.632,-1.744
4.408,-17.410,-1.270
3.685,-9.439,-0.580
2.187,-3.446,-0.181
1.214,-1.766,-0.254
2.062,-2.754,-0.713
4.011,-3.011,-1.372
4.248,-0.765,-2.088
0.673,2.934,-2.847
-5.301,5.699,-3.726
-9.454,5.928,-4.736
-8.664,3.791,-5.563
-3.911,0.942,-5.476
0.894,-0.486,-3.616
2.805,0.801,0.326
2.139,4.195,5.575
1.070,7.337,10.437
0.660,7.823,13.269
-0.106,5.230,13.504
-2.556,1.550,11.849
-6.317,-0.498,9.513
-9.420,0.193,7.252
-10.172,2.254,5.093
-8.510,3.113,2.787
-5.516,1.297,0.310
-2.057,-2.269,-2.111
1.722,-5.078,-4.283
5.695,-5.261,-6.144
9.037,-3.188,-7.602
10.627,-0.867,-8.424
10.130,0.187,-8.410
8.385,0.289,-7.645
6.532,0.732,-6.495
4.843,1.949,-5.276
2.687,2.988,-3.938
-0.303,2.809,-2.118
-3.342,1.601,0.387
-5.083,0.489,3.116
-5.170,0.257,4.983
-4.902,0.737,5.066
-6.036,1.339,3.522
-8.821,1.768,1.662
-11.401,2.192,0.871
-11.358,3.142,1.335
-7.978,5.298,1.961
-2.979,8.818,1.674
1.041,12.537,0.715
2.913,14.344,0.457
3.642,13.148,1.915
4.923,10.385,4.554
7.045,8.713,6.680
8.499,8.905,6.856
7.701,8.769,4.894
4.882,5.871,1.668
2.017,0.891,-1.679
0.890,-2.750,-4.271
1.518,-2.722,-5.644
2.642,-0.357,-5.838
3.387,1.088,-5.439
3.926,0.077,-5.262
4.472,-2.163,-5.688
4.235,-3.827,-6.288
2.000,-4.572,-6.192
-2.290,-4.959,-4.916
-7.034,-4.807,-2.794
-10.321,-3.146,-0.658
-11.558,0.204,0.786
-11.454,3.766,1.311
-10.634,5.403,1.080
-8.833,3.965,0.457
-5.689,-0.066,-0.112
-1.870,-5.050,-0.262
1.178,-9.029,0.066
2.731,-10.647,0.551
3.642,-9.925,0.795
5.400,-8.146,0.767
8.395,-6.528,0.856
11.313,-4.940,1.405
12.204,-2.379,2.245
9.990,1.110,2.834
5.083,3.650,2.885
-1.010,3.291,2.735
-6.441,0.330,2.938
-9.743,-2.914,3.553
-10.471,-4.893,3.990
-9.395,-6.655,3.653
-7.833,-10.212,2.616
-6.497,-15.378,1.516
-5.049,-19.156,0.801
-2.922,-18.752,0.282
-0.385,-14.717,-0.487
1.571,-10.444,-1.543
2.418,-8.543,-2.429
2.733,-8.250,-2.795
3.401,-6.717,-2.821
4.458,-2.503,-2.901
5.203,2.736,-2.984
5.406,6.033,-2.514
5.815,6.109,-1.114
7.081,4.284,0.781
8.482,2.647,2.175
8.350,1.882,2.408
5.887,1.136,1.724
2.146,-0.351,0.939
-1.029,-2.032,0.647
-2.744,-2.609,0.831
-3.335,-1.425,1.165
-3.180,1.050,1.509
-2.026,3.924,1.995
0.108,6.594,2.696
1.932,8.620,3.371
1.718,9.368,3.619
-0.563,8.348,3.269
-2.567,6.023,2.493
-1.709,3.913,1.541
1.991,3.603,0.396
5.678,5.555,-1.148
6.424,8.865,-3.056
4.011,11.942,-4.772
0.758,13.411,-5.563
-1.086,12.785,-5.195
-1.397,10.773,-4.223
-1.757,8.931,-3.493
-3.556,8.451,-3.330
-6.734,8.961,-3.306
-10.010,8.792,-2.843
-11.875,6.768,-1.971
-11.451,3.605,-1.359
-8.964,1.110,-1.574
-5.698,0.093,-2.405
-3.246,-0.349,-3.002
-2.382,-1.288,-2.675
-2.578,-2.333,-1.487
-2.746,-2.217,-0.121
-2.435,-0.742,0.744
-2.113,0.771,0.896
-2.297,1.263,0.598
-2.762,1.441,0.333
-2.823,2.745,0.543
-2.231,5.027,1.366
-1.411,6.156,2.466
-0.823,4.259,3.168
-0.485,-0.149,3.047
-0.355,-4.715,2.472
-0.853,-7.579,2.401
-2.490,-8.649,3.361
-4.846,-8.806,4.591
-6.337,-8.740,4.469
-5.434,-8.913,2.058
-2.187,-9.939,-1.722
1.645,-12.006,-4.637
4.090,-13.940,-4.959
4.524,-13.781,-2.813
3.892,-10.949,0.178
3.662,-7.468,2.368
4.663,-6.189,3.093
6.616,-7.618,2.544
8.307,-9.099,1.168
8.264,-7.663,-0.474
5.808,-3.417,-1.513
1.984,0.480,-1.010
-0.744,1.259,1.216
-0.349,-0.633,4.106
2.831,-2.464,6.007
6.227,-2.510,6.005
7.434,-1.676,4.616
6.431,-1.833,3.147
5.137,-3.299,2.463
4.849,-4.571,2.440
4.649,-4.189,2.474
2.722,-2.135,2.257
-1.011,0.708,1.928
-4.235,3.741,1.650
-4.438,6.722,1.329
-1.520,9.053,0.847
2.066,9.729,0.399
3.651,8.251,0.330
2.600,5.196,0.605
0.441,1.682,0.631
-0.802,-1.384,-0.201
-0.262,-3.283,-1.802
1.375,-3.205,-3.341
2.597,-0.755,-3.979
2.166,3.155,-3.595
-0.087,6.550,-2.766
-3.249,8.027,-2.157
-6.063,7.986,-2.052
-7.819,7.831,-2.408
-8.534,8.079,-3.090
-8.411,7.727,-3.901
-7.402,5.637,-4.479
-5.538,2.178,-4.438
-3.446,-0.782,-3.677
-2.070,-1.363,-2.480
-1.670,0.992,-1.184
-1.439,5.264,0.131
-0.499,9.333,1.541
0.801,10.764,2.842
1.033,8.045,3.423
-0.634,1.951,2.663
-3.185,-4.222,0.537
-4.592,-6.559,-2.153
-3.922,-3.502,-4.128
-2.274,2.718,-4.336
-1.407,7.757,-2.644
-1.684,8.619,-0.073
-1.764,5.826,1.720
-0.417,2.495,1.580
1.701,1.423,-0.220
2.496,2.950,-2.161
0.742,5.242,-2.774
-2.274,6.185,-1.921
-3.689,4.925,-0.782
-1.697,2.004,-0.598
2.781,-1.350,-1.482
7.049,-3.843,-2.482
9.090,-4.498,-2.663
9.015,-3.155,-1.950
8.311,-0.844,-0.908
8.129,0.691,0.030
8.519,0.263,0.922
9.021,-1.889,1.890
9.390,-4.601,2.630
9.511,-6.998,2.552
8.993,-8.953,1.473
7.411,-10.408,0.019
5.002,-10.785,-0.794
2.738,-9.464,-0.446
1.429,-6.686,0.653
0.926,-3.544,1.637
0.428,-0.998,2.059
-0.517,0.807,2.258
-1.613,2.195,2.823
-2.312,3.260,3.764
-2.309,3.781,4.352
-1.399,3.546,3.849
0.693,2.379,2.362
3.799,0.002,0.845
6.739,-3.508,0.204
7.902,-6.930,0.459
6.783,-8.170,0.849
4.694,-6.088,0.694
3.555,-2.062,0.014
3.995,0.892,-0.751
4.887,0.961,-1.414
4.659,-0.749,-2.196
2.702,-1.684,-3.197
-0.539,-0.786,-3.994
-4.311,0.548,-4.038
-7.871,0.575,-3.405
-10.362,-0.398,-2.859
-11.114,-0.333,-2.998
-10.416,1.935,-3.445
-9.649,5.077,-3.200
-10.177,6.642,-1.838
-12.101,5.721,-0.181
-14.330,3.769,0.435
-15.787,2.786,-0.446
-16.177,3.184,-1.884
-15.584,3.733,-2.415
-13.863,3.235,-1.401
-10.934,1.737,0.498
-7.490,0.078,2.015
-4.789,-1.176,2.316
-3.511,-1.957,1.509
-3.139,-2.146,0.393
-2.789,-1.446,-0.173
-2.402,-0.010,0.172
-2.615,1.184,1.096
-3.422,1.044,1.840
-3.561,-0.481,1.800
-1.805,-2.181,0.973
1.275,-2.616,-0.117
3.406,-1.369,-0.906
2.796,0.647,-1.186
0.017,1.928,-1.066
-2.635,1.434,-0.719
-3.542,-0.685,-0.278
-3.144,-3.074,0.108
-2.840,-3.990,0.346
-2.965,-2.671,0.620
-2.410,-0.209,1.379
-0.210,1.112,2.861
3.007,-0.285,4.613
5.551,-3.830,5.706
6.395,-7.265,5.565
5.995,-8.584,4.553
5.386,-7.514,3.554
4.923,-5.259,3.029
4.247,-3.183,2.624
3.208,-1.948,1.755
2.352,-1.647,0.412
2.341,-2.182,-0.789
3.187,-3.159,-1.293
4.268,-3.677,-1.092
4.992,-2.787,-0.524
5.242,-0.479,0.200
5.246,1.898,1.039
5.278,2.588,1.778
5.513,1.027,1.988
5.984,-1.491,1.495
6.517,-2.848,0.775
6.862,-1.926,0.609
7.037,0.489,1.274
7.443,2.511,2.195
8.354,2.786,2.493
9.252,1.434,1.834
8.926,-0.367,0.653
6.534,-1.507,-0.370
2.605,-1.621,-0.923
-1.156,-0.982,-1.107
-3.182,0.003,-1.049
-3.199,1.038,-0.675
-2.189,1.909,0.073
-1.359,2.396,0.913
-1.175,2.363,1.243
-1.255,1.857,0.610
-1.011,1.131,-0.854
-0.306,0.583,-2.446
0.440,0.606,-3.369
0.736,1.322,-3.283
0.535,2.343,-2.479
0.285,2.899,-1.600
0.438,2.511,-1.159
0.929,1.667,-1.246
1.163,1.650,-1.590
0.508,3.427,-1.841
-1.170,6.556,-1.805
-3.431,9.302,-1.461
-5.578,9.987,-0.849
-7.072,8.351,-0.052
-7.741,5.665,0.693
-7.737,3.564,0.981
-7.365,2.704,0.520
-6.880,2.383,-0.476
-6.398,1.367,-1.275
-5.902,-0.828,-1.205
-5.269,-3.334,-0.361
-4.275,-4.598,0.423
-2.719,-3.831,0.433
-0.697,-1.826,-0.079
1.252,-0.187,-0.074
2.532,0.309,1.142
3.198,0.389,3.026
4.102,1.111,4.164
5.984,2.243,3.575
8.303,2.290,1.599
9.306,0.366,-0.501
7.599,-2.333,-1.714
3.643,-3.421,-1.987
-0.588,-1.728,-1.921
-3.499,1.457,-2.003
-5.179,3.697,-2.233
-6.700,3.667,-2.383
-8.401,1.951,-2.372
-9.325,-0.164,-2.297
-8.378,-2.123,-2.194
-5.662,-4.186,-1.925
-2.359,-6.482,-1.359
0.446,-8.400,-0.601
2.487,-9.044,0.023
3.905,-8.103,0.248
4.665,-6.185,0.083
4.740,-4.385,-0.256
4.613,-3.535,-0.618
5.069,-3.663,-1.066
6.275,-4.017,-1.741
7.335,-3.654,-2.557
7.035,-2.270,-3.100
4.982,-0.543,-2.897
1.887,0.459,-1.837
-1.172,0.378,-0.334
-3.494,0.021,0.985
-4.788,0.553,1.764
-4.887,2.171,2.101
-3.830,3.766,2.289
-2.200,4.016,2.401
-1.011,2.757,2.217
-0.942,1.062,1.539
-1.627,0.029,0.513
-1.859,-0.211,-0.449
-0.639,-0.163,-1.053
1.839,-0.018,-1.338
4.205,0.462,-1.485
5.000,1.125,-1.500
3.937,1.086,-1.226
2.206,-0.312,-0.715
1.381,-2.387,-0.425
1.868,-3.514,-0.862
2.430,-2.795,-1.972
1.451,-0.940,-3.016
-1.270,0.737,-3.189
-4.138,1.857,-2.392
-5.279,2.978,-1.303
-4.391,4.292,-0.676
-2.897,5.059,-0.641
-2.373,4.779,-0.743
-3.064,4.373,-0.530
-4.037,5.426,0.054
-4.475,8.128,0.841
-4.440,10.608,1.734
-4.318,10.718,2.638
-3.951,8.216,3.211
-2.675,4.747,3.032
-0.240,1.878,2.169
2.575,-0.224,1.425
4.481,-2.044,1.695
4.774,-3.389,2.988
3.894,-3.569,4.252
2.938,-2.759,4.280
2.688,-2.318,2.804
3.091,-3.313,0.635
3.493,-5.129,-1.160
3.255,-6.176,-2.092
2.221,-5.899,-2.324
0.812,-5.419,-2.253
-0.273,-5.922,-2.215
-0.589,-6.936,-2.454
-0.431,-6.880,-3.027
-0.826,-5.166,-3.559
-2.725,-3.062,-3.277
-5.943,-2.111,-1.643
-8.937,-2.234,0.961
-9.896,-1.984,3.300
-8.290,-0.548,4.254
-5.321,1.186,3.786
-2.769,1.829,2.930
-1.464,1.206,2.811
-0.926,0.359,3.652
-0.298,0.004,4.712
0.750,-0.339,5.057
2.100,-1.423,4.338
3.773,-2.916,2.907
5.953,-3.485,1.380
8.414,-2.221,0.207
10.332,0.282,-0.421
10.971,2.397,-0.474
10.456,2.841,-0.074
9.602,1.585,0.455
8.935,-0.333,0.689
8.099,-1.679,0.375
6.327,-1.835,-0.364
3.382,-1.034,-1.172
-0.082,0.074,-1.738
-3.027,1.151,-1.942
-4.776,2.438,-1.748
-5.323,4.256,-1.145
-5.156,6.266,-0.308
-4.861,7.452,0.291
-4.794,7.005,0.158
-4.952,5.194,-0.697
-5.078,3.236,-1.599
-4.888,2.256,-1.738
-4.211,2.381,-0.933
-2.960,2.758,0.218
-1.150,2.377,0.970
0.925,0.980,1.152
2.579,-0.642,1.218
3.045,-1.200,1.674
2.087,0.018,2.578
0.293,2.386,3.606
-1.344,4.318,4.396
-2.142,4.630,4.704
-2.048,3.611,4.331
-1.394,2.631,3.163
-0.548,2.664,1.432
0.143,3.339,-0.198
0.335,3.504,-1.053
-0.139,2.525,-1.026
-1.051,0.823,-0.706
-1.955,-0.724,-0.815
-2.706,-1.559,-1.536
-3.668,-1.545,-2.420
-5.247,-0.712,-2.897
-7.204,0.667,-2.807
-8.596,1.843,-2.401
-8.483,1.888,-1.947
-6.687,0.544,-1.455
-3.860,-1.367,-0.773
-0.922,-2.667,0.124
1.497,-3.000,1.045
3.214,-3.135,1.707
4.354,-3.988,1.919
5.147,-5.445,1.645
5.677,-6.262,0.995
5.606,-5.139,0.187
4.212,-1.936,-0.555
0.976,2.030,-1.157
-3.614,4.810,-1.744
-7.952,5.103,-2.494
-10.279,3.128,-3.340
-9.977,0.449,-3.889
-7.936,-1.179,-3.685
-5.601,-1.131,-2.619
-3.652,-0.258,-1.084
-1.640,0.084,0.288
1.180,-0.536,1.060
4.825,-1.240,1.225
8.415,-0.958,1.093
10.928,0.120,1.004
11.975,0.448,1.094
11.897,-1.348,1.250
11.266,-4.862,1.217
10.408,-7.995,0.782
9.333,-8.754,-0.030
7.966,-6.956,-0.900
6.352,-4.176,-1.341
4.665,-2.148,-1.056
3.118,-1.330,-0.232
1.855,-0.936,0.495
0.882,-0.061,0.487
0.032,1.422,-0.394
-0.969,2.959,-1.659
-2.308,3.957,-2.603
-3.852,4.165,-2.871
-5.114,3.552,-2.667
-5.496,2.157,-2.442
-4.670,0.228,-2.409
-2.793,-1.561,-2.364
-0.430,-2.350,-1.948
1.705,-1.772,-1.036
3.007,-0.482,0.110
3.175,0.212,1.050
2.341,-0.550,1.501
1.051,-2.306,1.506
-0.012,-3.562,1.323
-0.407,-3.047,1.178
-0.138,-0.771,1.139
0.494,2.108,1.186
1.114,4.356,1.344
1.316,5.524,1.641
0.655,5.883,1.957
-1.106,5.768,1.960
-3.555,5.201,1.329
-5.594,4.126,0.080
-6.154,2.793,-1.336
-5.116,1.728,-2.337
-3.446,1.269,-2.617
-2.296,1.177,-2.305
-1.940,0.802,-1.777
-1.686,-0.260,-1.348
-0.797,-1.627,-1.133
0.570,-2.296,-1.108
1.441,-1.537,-1.203
0.972,0.268,-1.312
-0.681,1.710,-1.294
-2.422,1.426,-1.039
-3.096,-0.776,-0.593
-2.397,-3.760,-0.185
-1.058,-5.933,-0.055
-0.229,-6.311,-0.228
-0.645,-4.920,-0.449
-2.203,-2.534,-0.404
-4.155,-0.203,-0.011
-5.664,1.138,0.500
-6.221,1.012,0.826
-5.761,-0.341,0.877
-4.548,-2.036,0.811
-2.995,-3.055,0.799
-1.496,-2.877,0.840
-0.284,-1.739,0.820
0.614,-0.384,0.722
1.291,0.427,0.671
1.815,0.339,0.769
2.175,-0.455,0.964
2.379,-1.402,1.118
2.548,-2.009,1.195
2.868,-2.244,1.288
3.406,-2.482,1.488
3.988,-3.038,1.778
4.268,-3.722,2.094
3.926,-3.952,2.416
2.831,-3.326,2.715
1.118,-2.066,2.832
-0.823,-0.863,2.521
-2.442,-0.284,1.696
-3.248,-0.337,0.602
-3.096,-0.563,-0.333
-2.298,-0.517,-0.821
-1.381,-0.157,-0.843
-0.680,0.220,-0.478
-0.179,0.399,0.283
0.275,0.580,1.435
0.673,1.193,2.684
0.840,2.315,3.441
0.689,3.387,3.224
0.356,3.677,2.119
0.050,3.102,0.769
-0.158,2.421,-0.121
-0.327,2.431,-0.328
-0.525,2.969,-0.163
-0.819,2.940,-0.109
-1.320,1.473,-0.400
-2.074,-0.981,-0.918
-2.811,-2.822,-1.375
-3.004,-2.632,-1.536
-2.368,-0.362,-1.317
-1.308,2.709,-0.764
-0.658,5.103,-0.022
-0.860,6.221,0.688
-1.465,6.475,1.120
-1.577,6.505,1.081
-0.756,6.362,0.536
0.621,5.485,-0.328
1.891,3.498,-1.140
2.811,0.949,-1.527
3.610,-0.901,-1.363
4.393,-1.165,-0.878
4.711,-0.173,-0.496
3.916,0.865,-0.498
1.962,1.107,-0.794
-0.248,0.826,-1.038
-1.473,0.860,-0.960
-1.209,1.414,-0.627
-0.195,1.658,-0.371
0.210,0.631,-0.491
-0.755,-1.596,-1.000
-2.620,-3.811,-1.640
-4.205,-4.704,-2.078
-4.749,-3.958,-2.124
-4.457,-2.299,-1.810
-3.964,-0.697,-1.343
-3.455,0.357,-0.973
-2.477,0.923,-0.843
-0.618,1.232,-0.889
1.786,1.445,-0.870
3.791,1.611,-0.546
4.637,1.639,0.093
4.330,1.244,0.760
3.457,0.121,1.053
2.558,-1.619,0.775
1.753,-3.236,0.114
0.878,-3.823,-0.479
-0.186,-3.171,-0.642
-1.325,-2.141,-0.337
-2.226,-1.960,0.173
-2.540,-3.082,0.568
-2.078,-4.749,0.694
-0.961,-5.736,0.607
0.375,-5.491,0.464
1.429,-4.511,0.408
1.944,-3.684,0.510
2.051,-3.435,0.739
2.106,-3.543,0.966
2.412,-3.625,0.999
3.033,-3.576,0.695
3.771,-3.494,0.073
4.226,-3.312,-0.652
3.954,-2.701,-1.197
2.731,-1.353,-1.375
0.817,0.678,-1.226
-1.067,2.958,-0.973
-2.144,4.958,-0.849
-2.084,6.368,-0.906
