SITE CODE= 8A6栗原市栗駒                ,38.8233,140.9933,  8,7.2,39613.3637187,  4.65,  7.89
 LAT.=   38.8233
 LON.=  140.9933
 SAMPLING RATE= 100Hz 
 UNIT  = gal(cm/s/s) 
INITIAL TIME = 2008 06 14 08 43 40
 NS,EW,UD
13.793,7.189,-2.173
12.939,6.702,-1.553
10.609,6.818,-3.145
7.777,4.897,-4.704
3.996,2.307,-4.214
0.106,-1.260,-2.631
-2.805,-5.623,-1.856
-4.918,-7.997,-3.048
-6.169,-5.838,-4.981
-6.442,0.099,-6.228
-5.023,6.105,-5.902
-2.257,11.734,-4.764
0.318,15.364,-5.389
3.124,15.407,-6.432
6.287,13.855,-5.140
8.286,10.145,-1.827
9.350,5.727,2.279
10.155,1.716,4.714
8.965,-3.389,4.173
4.651,-6.245,1.821
-0.214,-5.879,-0.216
-3.712,-3.630,-1.200
-6.271,0.370,-2.210
-7.950,2.414,-2.676
-7.996,1.446,-2.671
-5.682,-0.343,-2.355
-2.814,-2.556,-1.666
0.212,-5.227,-1.086
4.538,-7.294,0.983
8.590,-7.676,4.100
12.026,-7.938,6.003
14.765,-8.633,6.561
15.159,-9.129,6.361
12.930,-10.332,6.254
9.443,-11.554,7.240
5.404,-11.857,7.925
0.451,-10.470,5.988
-3.867,-7.369,2.063
-5.321,-3.936,-0.828
-3.704,-0.032,0.495
0.046,3.679,4.887
3.988,6.417,7.841
6.643,7.448,7.638
7.650,6.429,5.685
5.897,5.433,4.629
1.627,3.662,5.360
-3.317,1.094,5.605
-7.336,0.747,3.577
-9.350,1.299,0.748
-9.730,0.399,-0.032
-8.044,-1.091,2.013
-3.722,-2.002,4.102
1.043,-2.402,3.621
4.075,-2.932,1.875
5.109,-4.183,0.949
5.046,-5.621,1.763
4.748,-5.593,3.496
4.980,-4.782,4.358
5.632,-3.855,4.056
4.671,-1.573,2.416
2.780,0.809,0.206
1.349,2.747,-0.797
-1.070,4.463,-0.012
-4.364,3.848,1.354
-7.204,0.800,1.326
-8.473,-2.498,0.036
-7.823,-5.148,-1.048
-5.590,-8.171,-0.013
-2.466,-10.270,3.188
0.804,-9.227,5.087
3.842,-6.697,3.610
5.090,-2.645,-0.915
4.828,2.962,-5.032
4.034,6.606,-4.371
2.526,7.726,-1.345
1.195,6.793,-0.777
-0.115,3.300,-3.521
-0.747,-1.167,-7.040
0.204,-3.368,-7.616
2.140,-4.173,-4.844
5.518,-6.656,-0.923
8.434,-5.906,0.366
9.768,-2.099,-1.913
10.831,-0.704,-3.055
11.016,1.548,-1.480
10.478,3.351,1.032
8.046,1.757,2.260
3.746,-0.887,0.651
-0.393,-4.055,-1.776
-3.926,-5.804,-2.693
-5.443,-4.962,-1.956
-5.132,-3.549,-1.440
-3.441,-1.975,-2.430
-1.204,1.509,-3.996
0.810,5.164,-3.767
2.557,7.037,-1.167
2.637,9.217,0.060
2.269,9.965,-1.384
1.367,8.330,-2.937
-0.634,7.864,-3.107
-2.182,6.754,-1.780
-2.307,3.099,-0.010
-0.482,0.929,0.234
1.182,0.931,-2.075
1.509,0.903,-4.050
1.316,2.563,-3.098
0.830,6.756,-1.098
0.417,9.589,0.319
-0.159,9.604,-0.230
-0.962,8.570,-2.936
-0.884,5.706,-4.291
0.458,0.773,-3.067
1.223,-4.629,-1.180
0.508,-8.127,-0.213
-1.083,-8.619,-0.965
-4.089,-7.771,-1.921
-8.104,-5.014,-1.715
-11.964,-0.545,-1.646
-14.372,3.274,-2.344
-14.178,5.764,-3.632
-11.918,6.738,-5.245
-7.959,6.316,-5.129
-4.242,3.677,-2.777
-3.065,-0.920,-0.057
-4.185,-5.224,1.499
-6.937,-7.736,1.693
-9.943,-7.385,1.058
-11.553,-5.094,-0.680
-11.079,-2.798,-1.771
-9.600,-0.700,-1.675
-7.980,1.465,-1.939
-6.282,2.829,-1.294
-5.320,3.714,0.082
-4.849,4.499,0.425
-4.476,3.252,-0.436
-3.264,0.618,-1.105
-0.669,-2.111,-1.006
2.178,-4.785,-1.118
4.307,-6.846,-1.255
4.409,-8.729,-1.188
3.082,-9.521,-0.899
0.951,-10.110,-0.138
-2.261,-11.707,1.143
-5.045,-12.136,2.100
-7.794,-11.059,1.968
-10.749,-8.859,0.968
-12.244,-4.866,-1.235
-12.040,0.432,-4.275
-10.579,5.301,-6.366
-8.097,8.982,-5.544
-4.914,10.729,-1.305
-2.289,8.042,3.803
-1.112,2.769,6.570
-1.661,-2.294,6.268
-3.801,-8.253,4.598
-6.062,-12.573,4.039
-7.968,-12.857,4.680
-9.915,-11.497,5.030
-12.004,-9.054,2.729
-13.022,-5.256,-2.763
-11.324,-2.239,-6.023
-6.937,-0.478,-3.864
-0.357,0.693,1.443
5.946,0.504,4.998
8.969,0.059,3.429
8.580,1.694,-0.277
5.437,5.675,-1.907
0.679,9.007,0.086
-4.464,9.764,2.582
-9.992,9.535,2.196
-14.921,6.157,0.501
-17.741,-0.988,-0.475
-17.484,-7.554,0.488
-14.551,-13.064,2.555
-10.717,-17.386,3.549
-6.956,-18.397,3.445
-4.504,-15.613,2.905
-2.767,-9.779,2.986
-1.111,-1.563,3.839
-0.593,7.476,4.223
-0.646,13.605,3.713
-0.654,15.890,2.660
0.397,15.710,2.507
2.101,12.548,3.136
3.698,7.690,2.637
5.125,3.628,1.133
5.423,2.287,0.423
4.947,4.596,1.020
3.935,5.828,1.815
2.182,4.679,2.763
-1.163,4.936,2.493
-4.322,3.361,0.811
-5.867,0.130,1.137
-6.565,-0.446,3.065
-5.201,-0.866,4.064
-3.049,-1.921,3.444
-0.254,-0.864,2.014
2.645,1.493,1.514
4.318,3.441,1.655
6.035,6.138,0.977
6.998,8.209,-0.671
7.580,7.737,-2.179
7.893,7.184,-1.713
7.207,5.952,-0.026
7.326,2.177,0.337
8.245,-1.053,0.108
7.642,-2.833,-0.048
5.441,-5.522,-0.785
3.170,-7.211,-2.011
1.146,-5.084,-2.900
-1.306,-1.661,-1.873
-3.440,1.202,0.485
-4.136,5.801,2.269
-3.767,10.018,1.529
-1.429,11.366,-1.591
2.144,12.671,-3.425
5.480,13.525,-2.300
8.582,13.202,0.724
10.133,11.524,3.587
9.316,7.985,3.313
6.214,6.254,0.109
2.069,6.093,-2.576
-2.334,5.065,-3.103
-6.033,4.414,-1.726
-7.903,4.166,-0.005
-9.205,3.477,-0.654
-9.804,2.612,-3.177
-8.691,2.930,-4.605
-5.971,4.478,-3.666
-1.749,5.503,-1.246
3.296,6.604,0.391
7.938,8.126,0.111
11.795,8.719,-1.298
15.073,8.600,-1.965
17.623,8.232,-0.065
18.489,7.378,2.866
16.759,5.929,3.484
13.394,4.528,1.274
9.257,2.872,-1.797
5.289,1.124,-3.577
2.495,0.697,-3.693
0.857,0.332,-3.134
0.039,-0.234,-2.280
-0.568,-0.373,-1.514
0.147,-0.196,-0.757
1.470,1.960,0.308
1.321,5.998,1.103
0.151,10.462,1.855
-2.596,13.973,1.902
-5.790,14.979,0.681
-6.951,13.717,-1.114
-6.269,10.674,-3.693
-4.061,5.190,-4.345
-0.520,-1.915,-0.818
3.790,-8.468,3.779
7.613,-13.461,5.062
9.348,-15.763,1.432
8.328,-15.036,-3.159
4.970,-12.121,-3.820
0.822,-7.468,-1.372
-2.627,-2.400,-0.905
-4.338,2.159,-5.020
-3.857,5.398,-9.229
-2.066,5.868,-7.682
0.471,3.701,-0.906
3.653,0.900,4.686
5.606,-1.050,3.618
5.094,-2.455,-1.838
2.836,-3.005,-4.881
0.807,-3.516,-2.127
-0.100,-3.846,2.499
-1.349,-3.321,2.562
-2.080,-5.721,-1.307
-1.347,-8.734,-5.208
-0.087,-8.782,-7.062
1.183,-9.196,-5.677
2.734,-8.475,-2.715
3.553,-5.166,-1.829
2.527,-1.200,-3.757
2.538,3.673,-4.383
3.738,7.781,-2.330
4.655,9.929,1.008
5.269,10.129,2.973
4.512,6.683,-0.087
4.119,1.610,-3.648
4.168,-1.882,-2.871
3.902,-5.157,1.305
4.642,-7.584,5.589
5.382,-6.663,4.304
5.175,-4.079,-1.469
4.257,-0.881,-4.740
3.583,3.964,-2.148
2.892,9.484,2.520
1.725,13.495,3.962
0.261,14.927,1.879
-2.470,13.908,-1.425
-3.926,10.185,-1.104
-3.080,5.186,3.619
-2.034,1.212,6.203
-0.945,-2.123,2.856
-0.916,-4.869,-3.455
-1.871,-5.792,-6.802
-2.132,-4.983,-4.476
-1.338,-3.973,1.155
-0.482,-3.718,4.757
0.620,-3.001,3.103
2.906,-1.232,-1.173
6.052,0.907,-2.961
9.800,3.557,-0.997
12.918,6.086,0.757
14.833,7.725,0.099
15.033,8.379,-2.572
13.453,7.462,-5.023
11.634,4.862,-3.101
9.267,1.255,0.815
6.728,-2.371,1.514
4.041,-5.834,-0.471
-0.170,-8.614,-3.079
-5.218,-9.255,-4.130
-9.138,-8.195,-3.578
-10.739,-5.828,-4.547
-11.833,-2.296,-7.445
-13.420,0.156,-9.335
-12.848,0.788,-7.095
-9.221,0.329,-2.560
-4.023,-1.663,0.297
1.061,-4.292,0.386
4.452,-6.189,-2.023
6.317,-7.108,-3.592
7.309,-6.235,-1.638
7.227,-4.722,1.250
5.907,-3.120,1.580
3.233,-0.064,-0.418
-0.444,2.920,-2.640
-3.651,5.324,-3.545
-4.934,7.423,-2.426
-4.711,8.394,-0.384
-4.473,8.387,0.519
-5.096,7.759,-0.120
-6.027,7.219,-0.509
-6.892,6.066,0.087
-8.421,3.827,1.252
-10.174,0.717,2.127
-11.578,-3.334,1.871
-11.859,-6.805,0.841
-10.115,-9.505,0.166
-7.947,-11.811,1.308
-6.990,-12.400,3.563
-7.687,-11.289,5.590
-9.995,-9.587,6.177
-12.770,-8.206,3.961
-14.815,-8.043,0.917
-14.975,-7.931,0.168
-13.150,-6.873,2.599
-11.102,-5.260,6.230
-10.236,-2.692,7.242
-10.844,-0.101,4.553
-12.078,2.080,1.040
-12.023,4.523,0.566
-10.641,6.091,3.763
-9.431,5.882,6.220
-8.717,4.232,4.678
-8.802,1.258,1.457
-9.634,-2.951,1.452
-10.536,-6.402,5.929
-11.319,-7.938,10.488
-11.600,-8.415,9.877
-10.770,-7.388,4.048
-8.226,-5.210,-0.445
-4.474,-2.400,0.326
-1.207,0.903,3.699
0.016,2.828,5.685
-1.993,3.356,4.028
-6.266,3.409,1.488
-10.527,1.985,1.278
-12.866,-1.191,3.024
-12.229,-4.841,5.205
-11.118,-8.264,5.238
-11.290,-12.018,4.121
-11.831,-14.920,4.039
-12.939,-14.020,3.387
-14.423,-9.628,1.988
-15.693,-4.899,1.343
-16.961,-1.205,1.952
-17.550,1.511,3.560
-15.364,2.448,4.969
-10.625,1.779,4.446
-5.492,1.207,2.359
-0.700,0.020,1.311
2.846,-2.857,2.971
3.907,-5.636,5.438
3.149,-7.140,5.736
1.706,-7.165,3.679
-0.497,-6.643,0.459
-2.725,-6.616,-0.571
-4.254,-6.739,1.961
-5.197,-8.263,4.367
-5.730,-10.045,4.089
-5.871,-9.494,0.955
-5.682,-7.868,-2.770
-5.311,-5.475,-3.149
-3.591,-2.183,-0.024
-0.959,-0.100,2.665
0.943,-0.343,1.913
2.334,-1.791,-1.436
3.509,-3.424,-3.022
5.175,-5.382,-0.248
7.016,-7.012,4.448
7.142,-8.282,7.204
5.685,-9.305,5.602
3.219,-8.895,1.246
-0.256,-7.304,-2.002
-3.413,-5.160,-2.833
-5.259,-3.714,-1.170
-6.014,-3.832,1.663
-5.870,-3.960,2.413
-4.882,-4.387,0.516
-3.624,-4.778,-0.643
-3.131,-3.751,1.279
-3.569,-2.470,3.762
-3.962,-1.379,4.027
-3.734,-0.882,1.539
-2.934,-0.484,-2.737
-1.421,0.170,-4.243
0.730,-0.405,-1.473
3.232,-0.412,2.121
5.079,-0.062,2.861
5.320,-0.963,-0.141
4.934,-0.380,-2.518
4.800,1.741,-2.250
5.299,4.291,0.153
6.482,6.971,2.305
7.370,7.727,-0.021
7.718,5.938,-4.821
7.566,1.757,-7.787
7.544,-3.767,-5.813
8.375,-8.920,-0.109
8.707,-13.238,3.550
7.212,-15.987,2.669
4.237,-16.393,-1.072
1.062,-14.013,-4.128
-1.185,-9.201,-4.486
-2.208,-3.330,-2.671
-1.861,2.869,-1.238
-0.736,8.392,-2.473
0.238,12.222,-4.954
0.949,14.488,-6.561
1.323,15.112,-6.749
1.989,14.486,-4.697
2.892,12.750,-0.889
3.628,8.826,1.296
4.283,5.201,-0.079
3.698,4.538,-3.700
2.068,3.876,-6.436
0.436,3.432,-5.850
-1.063,4.390,-3.288
-1.911,2.979,-1.273
-1.886,1.664,-1.127
-1.797,3.085,-2.279
-1.441,3.776,-2.718
-0.114,5.297,-1.869
1.302,7.849,-0.130
1.969,8.591,1.457
2.038,9.346,1.382
2.693,11.509,-0.554
3.495,14.457,-3.751
3.764,16.011,-5.902
4.091,15.043,-3.896
2.755,12.402,0.327
-0.158,7.562,2.054
-2.463,2.403,1.061
-4.197,-0.433,-0.186
-5.883,-1.392,-0.715
-7.895,-1.261,-1.182
-10.082,-0.272,-2.146
-10.879,2.355,-3.231
-9.460,6.876,-3.928
-5.820,11.275,-4.497
-0.047,14.987,-5.206
5.607,17.600,-4.654
9.424,16.756,-1.017
12.676,13.326,4.940
16.197,9.346,8.619
18.200,5.293,7.324
16.445,2.800,3.921
11.510,2.534,1.788
5.859,3.783,3.150
1.082,5.704,5.586
-2.658,7.780,3.381
-4.584,9.966,-2.338
-4.573,10.695,-6.068
-3.417,9.266,-4.143
-0.504,6.735,1.950
2.500,3.930,6.065
3.629,2.291,4.780
3.680,2.713,0.678
3.352,4.654,-0.461
3.082,6.450,1.530
3.233,7.285,1.954
4.159,7.698,-0.617
5.519,7.809,-3.953
6.847,7.795,-5.138
8.150,7.040,-3.719
8.605,5.799,-0.177
7.496,6.022,2.650
4.643,7.632,2.052
0.768,9.060,0.467
-1.927,10.473,-0.655
-2.541,12.159,-2.105
-1.998,11.911,-3.880
-1.058,9.282,-5.048
0.155,6.362,-4.646
2.305,3.762,-3.046
5.568,1.677,-1.072
9.697,0.932,0.133
13.776,1.960,0.206
16.077,3.618,0.286
16.973,4.724,0.725
17.120,5.557,1.411
15.779,5.754,2.120
12.923,4.474,1.700
9.496,2.016,-0.089
6.873,-0.199,-2.107
5.096,-1.634,-3.079
4.314,-3.292,-3.135
4.918,-5.538,-2.889
5.594,-7.702,-2.146
6.726,-8.979,-1.539
8.643,-9.421,-0.837
9.730,-9.472,-0.514
9.801,-8.898,-2.152
9.408,-7.663,-3.534
8.943,-6.466,-2.089
8.681,-5.390,1.251
8.681,-3.806,2.811
8.940,-2.432,0.418
8.445,-1.506,-3.376
7.097,-1.174,-5.143
6.172,-2.633,-3.140
5.086,-3.970,-0.334
3.911,-4.023,-0.913
4.101,-4.274,-3.492
5.554,-3.789,-4.861
7.839,-1.918,-3.016
10.094,0.525,0.899
11.178,2.416,3.211
10.515,2.674,2.514
8.863,1.981,-0.130
7.216,-0.463,-2.137
4.884,-4.557,-1.627
2.482,-7.467,0.466
1.388,-9.594,1.985
1.606,-11.695,1.894
2.791,-12.941,1.024
3.906,-13.514,0.250
4.096,-14.125,0.200
3.408,-15.064,1.442
2.448,-15.093,2.622
1.915,-13.852,2.113
1.818,-11.684,0.623
2.019,-8.370,0.079
1.894,-4.018,1.168
0.629,1.296,2.882
-1.566,5.888,4.264
-3.887,8.819,3.784
-5.695,10.516,1.554
-7.095,9.472,0.794
-7.534,6.327,1.852
-6.318,2.421,2.700
-3.896,-2.889,2.774
-1.537,-6.938,1.788
-0.279,-8.283,0.101
0.457,-8.872,-0.744
0.299,-7.997,-0.882
-0.612,-5.616,-1.680
-1.323,-4.249,-2.226
-2.391,-4.529,-1.729
-3.539,-5.537,-0.539
-4.183,-6.836,0.615
-3.882,-7.574,0.316
-3.234,-7.523,-0.945
-3.516,-6.592,-2.158
-4.187,-4.358,-2.508
-4.488,-2.395,-0.961
-5.014,-0.814,1.957
-5.634,0.883,4.880
-6.106,1.127,5.541
-7.909,0.282,3.580
-10.893,-0.175,1.393
-13.872,-0.368,0.695
-15.883,-1.331,1.754
-16.086,-1.665,2.737
-14.557,-0.354,1.681
-10.411,-0.194,-0.461
-4.446,-0.586,-0.370
1.161,-0.251,3.290
5.672,-0.600,7.721
7.286,-0.978,8.471
4.409,-1.896,3.823
-1.822,-3.205,-1.865
-8.570,-3.912,-3.221
-13.782,-5.129,-0.091
-16.923,-6.073,3.113
-17.682,-6.263,2.618
-17.246,-6.489,-0.338
-16.674,-7.534,-1.762
-15.138,-7.771,-0.100
-13.025,-5.048,2.234
-11.840,-2.675,2.506
-11.740,-1.261,0.774
-11.256,-0.193,-0.388
-9.649,-1.838,0.425
-6.980,-4.370,1.505
-3.655,-6.734,1.374
-0.857,-9.001,-0.275
1.484,-9.282,-1.864
2.745,-7.918,-1.659
2.940,-6.101,-0.009
2.572,-3.973,1.490
0.393,-1.930,0.501
-1.988,-1.204,-1.397
-3.671,-0.808,-1.521
-5.786,0.370,-0.785
-8.080,0.380,-0.852
-10.405,0.021,-3.066
-12.141,0.748,-5.982
-13.055,1.414,-6.287
-12.667,2.080,-4.116
-10.219,2.677,-2.487
-6.832,2.467,-1.971
-4.004,1.329,-1.353
-2.021,-0.010,-0.667
-0.448,-0.970,0.614
1.041,-1.132,1.247
2.432,0.311,-1.177
3.396,1.904,-5.242
4.227,3.023,-7.957
5.388,4.789,-7.536
6.161,5.992,-4.918
5.784,5.665,-2.458
3.500,4.504,-1.507
-0.502,3.229,-1.845
-4.450,1.552,-1.784
-7.625,-0.863,-1.571
-9.420,-2.811,-2.157
-9.299,-3.160,-3.409
-8.392,-2.250,-3.945
-7.128,-0.891,-2.546
-5.467,1.598,-0.138
-4.800,4.564,1.695
-5.512,6.389,0.950
-6.184,7.656,-1.129
-5.922,7.937,-2.162
-4.269,7.958,-2.339
-1.591,8.920,-2.128
0.688,9.118,-2.339
2.082,7.721,-2.360
2.362,5.274,-0.716
0.743,2.468,1.794
-1.600,-0.477,2.515
-3.598,-2.522,-0.297
-5.589,-3.080,-4.429
-6.342,-2.711,-5.416
-5.459,-0.354,-3.105
-3.750,3.253,0.154
-2.012,6.834,3.375
-1.219,9.954,3.943
-1.142,11.813,1.543
-1.936,13.264,-1.305
-3.303,13.841,-3.857
-3.377,12.455,-4.236
-1.827,9.912,-1.780
0.189,8.161,0.050
2.245,7.258,-0.670
4.113,5.567,-2.566
4.904,4.227,-3.096
4.615,2.185,-0.925
4.000,-1.705,1.905
2.771,-4.213,2.713
1.066,-5.146,1.763
-0.582,-6.173,0.020
-3.003,-7.777,-2.167
-5.711,-9.466,-2.732
-6.864,-9.589,-1.739
-6.519,-8.138,-1.307
-4.720,-5.010,-1.349
-0.711,0.489,-0.921
4.097,6.716,0.801
7.527,11.212,2.264
8.912,12.545,1.775
8.784,11.550,0.127
8.192,10.861,-0.642
7.190,9.532,0.597
5.620,6.946,2.142
3.632,5.933,3.094
1.527,4.910,3.411
-0.082,2.429,3.868
-1.478,0.593,5.102
-2.309,-0.021,5.460
-1.596,-0.039,3.392
-0.126,-1.668,-1.251
0.022,-4.789,-4.519
-1.499,-7.284,-1.544
-3.056,-9.615,5.586
-4.505,-9.077,9.698
-6.443,-2.894,6.217
-8.189,5.054,-2.138
-9.055,12.408,-6.659
-8.064,19.184,-3.438
-5.387,21.837,2.115
-2.691,18.671,3.658
-0.524,12.846,0.294
0.360,5.478,-1.320
1.504,-2.530,3.211
3.982,-8.133,8.678
5.208,-13.378,10.009
3.920,-16.670,6.411
0.505,-14.106,0.100
-1.805,-11.258,-3.783
-1.776,-8.321,-3.703
-0.630,-3.736,-2.355
0.925,-3.687,-0.470
1.101,-6.638,1.645
1.020,-7.425,2.759
0.773,-5.552,3.216
-1.321,-1.918,3.841
-4.668,2.064,4.134
-7.087,6.098,2.395
-5.639,7.409,-0.948
-0.925,5.914,-3.681
4.620,4.039,-5.066
10.036,-0.027,-3.096
12.648,-4.004,1.425
11.466,-7.618,4.592
7.046,-10.896,5.480
-1.301,-9.071,3.046
-8.744,-5.904,0.392
-11.801,-2.458,0.529
-11.759,1.775,0.683
-8.774,1.472,0.521
-5.282,-1.321,-1.155
-1.190,-4.532,-2.650
3.416,-7.706,0.240
6.019,-9.624,3.543
7.195,-10.482,4.642
5.900,-9.481,4.929
2.390,-7.984,4.514
-0.651,-5.031,3.214
-1.634,-1.428,0.885
-1.419,0.708,-0.363
-1.035,2.524,-0.292
0.955,2.156,1.139
2.520,1.828,4.232
2.106,3.844,5.135
0.430,5.056,4.145
-2.058,6.108,4.026
-4.584,7.627,3.937
-6.175,7.277,2.444
-4.041,5.037,0.452
0.368,2.593,0.232
4.302,0.489,1.527
7.721,-1.220,4.210
9.552,-3.089,6.505
8.900,-4.418,4.809
5.433,-3.206,-0.046
1.850,-1.381,-4.009
0.523,0.482,-2.828
1.145,3.364,2.330
3.342,4.166,5.826
4.089,2.916,5.053
1.977,1.557,0.720
-1.061,0.379,-3.155
-2.751,-0.742,-2.963
-0.758,-2.105,0.123
3.148,-1.296,2.582
5.682,-0.267,1.785
7.230,-0.945,-0.037
9.136,1.152,0.761
10.684,4.094,3.959
10.607,4.861,7.398
8.618,5.598,7.624
4.164,5.791,3.229
-0.994,5.598,-1.394
-3.988,5.558,-1.504
-5.422,5.698,1.271
-6.454,7.475,2.562
-7.043,8.384,0.477
-6.662,6.232,-3.245
-3.884,3.579,-4.446
1.357,1.314,-1.842
6.607,-1.367,2.117
9.550,-2.790,3.745
9.992,-2.200,2.444
9.159,-0.534,0.893
7.762,3.966,0.464
5.879,10.695,0.555
3.969,16.078,-0.678
2.641,19.170,-2.744
2.166,19.200,-3.745
3.295,15.950,-2.532
6.111,11.036,0.154
8.339,4.812,1.923
8.670,-2.327,2.636
6.711,-6.086,1.218
2.498,-5.167,-2.439
-2.228,-2.622,-5.739
-6.286,2.937,-7.722
-8.454,8.750,-8.192
-8.613,9.089,-6.734
-7.418,5.845,-3.551
-4.954,0.914,-1.190
-2.358,-4.821,-0.831
-0.008,-8.603,-1.940
1.665,-8.724,-4.850
2.830,-6.734,-7.139
3.812,-3.821,-6.811
3.457,0.609,-4.611
2.691,3.409,-2.507
1.943,4.945,-3.129
0.749,6.883,-6.484
-0.454,5.899,-10.280
-1.849,3.621,-11.421
-2.784,2.429,-8.321
-3.196,0.955,-4.532
-2.530,-0.933,-3.923
-0.448,-1.325,-5.172
1.588,1.074,-5.317
4.184,3.123,-2.511
6.019,4.602,1.441
4.861,6.637,2.430
1.134,5.898,0.031
-4.246,3.815,-3.477
-9.092,2.198,-4.754
-12.306,0.293,-2.855
-12.538,-0.700,-0.253
-10.007,-2.991,0.110
-7.620,-4.482,-3.102
-4.912,-2.013,-5.780
-1.643,-0.694,-4.423
1.680,0.018,-0.604
5.422,2.679,2.496
7.188,4.512,1.379
6.145,4.385,-2.226
4.419,3.200,-3.296
3.745,2.278,-1.220
5.306,0.240,2.372
6.719,-1.828,4.635
6.048,-1.382,3.454
5.054,-0.790,1.046
3.916,-0.180,-0.163
2.243,0.575,0.247
-0.139,-0.258,1.132
-3.837,-2.320,1.191
-8.151,-5.905,1.052
-11.508,-9.564,1.127
-12.909,-11.289,0.938
-13.018,-12.466,0.325
-12.788,-12.604,-0.146
-11.809,-10.803,-0.089
-9.699,-8.749,0.358
-6.645,-7.060,1.898
-3.224,-5.653,3.825
-0.780,-4.230,4.430
0.652,-2.661,3.691
1.295,-1.330,1.585
0.893,-0.604,-0.661
0.136,-0.862,-0.613
-0.903,-0.573,1.191
-1.830,0.786,2.792
-1.747,0.796,3.926
-1.119,-0.298,4.159
-0.654,-1.680,3.920
0.394,-4.860,4.760
1.683,-7.832,4.896
1.950,-9.085,3.925
1.804,-10.095,3.628
1.002,-8.287,2.295
-0.759,-4.011,-0.304
-2.984,-0.983,-1.519
-5.674,0.754,-0.298
-8.070,-0.033,0.912
-9.477,-2.203,-0.174
-8.825,-3.601,-1.515
-6.027,-4.812,-0.852
-2.730,-4.966,2.122
0.066,-4.862,4.588
1.921,-5.323,2.521
2.962,-6.869,-1.830
3.219,-9.071,-3.211
3.524,-11.110,-0.298
4.520,-14.508,4.620
4.984,-17.020,7.183
3.699,-17.896,5.489
0.164,-17.256,2.826
-3.446,-12.297,1.934
-5.540,-4.529,1.877
-7.113,3.554,1.335
-8.031,9.062,0.789
-8.359,10.774,0.570
-7.773,9.977,-0.222
-6.084,5.634,-1.289
-4.290,-0.615,-1.283
-2.245,-6.261,1.275
-1.027,-12.203,5.211
-0.932,-18.096,6.741
-1.303,-19.573,4.221
-3.271,-16.560,-1.099
-5.939,-13.936,-4.259
-7.925,-10.641,-3.139
-7.769,-7.065,-0.741
-5.172,-5.495,1.423
-2.703,-3.400,0.625
-1.054,-1.549,-3.437
0.099,0.094,-6.560
1.353,2.852,-5.866
2.750,5.507,-1.410
3.319,7.676,2.428
4.088,7.863,2.600
4.776,7.754,0.244
4.105,6.761,-1.654
2.137,3.255,-0.580
-1.207,0.219,1.219
-4.371,-4.010,1.638
-6.770,-5.177,0.859
-7.727,-1.368,-0.905
-5.787,0.560,-2.077
-3.225,4.225,-2.835
-1.628,8.604,-2.958
-1.601,8.389,-1.273
-2.002,7.097,0.652
-1.266,5.143,1.225
-1.640,1.741,-0.149
-2.464,-1.321,-1.898
-3.218,-2.729,-2.349
-3.801,-3.539,-0.651
-2.218,-3.588,2.151
-0.267,-0.818,1.427
0.264,0.836,-2.043
-1.551,0.564,-4.330
-3.744,0.495,-3.813
-3.507,-1.736,-0.749
-2.044,-3.532,1.667
0.336,-4.009,1.902
2.773,-5.235,0.495
4.545,-3.434,-0.018
5.592,0.716,0.849
5.787,4.258,0.689
4.706,8.106,-1.048
1.364,10.018,-3.979
-1.614,8.331,-4.778
-2.537,5.775,-2.850
-1.671,3.434,-0.930
0.913,-0.562,0.581
3.927,-3.907,1.135
5.889,-3.370,1.296
5.891,-1.033,1.053
4.482,2.580,-1.095
1.877,7.265,-3.516
-1.658,10.046,-3.151
-4.637,9.630,-0.967
-6.130,7.499,0.048
-6.066,4.507,-0.888
-4.021,0.576,-2.745
-0.290,-1.250,-2.795
3.754,-0.637,-0.816
7.602,0.607,0.034
10.279,3.921,-0.781
10.068,7.563,-2.374
8.357,8.660,-3.239
7.885,7.689,-1.942
6.883,4.841,-0.236
4.374,0.145,0.298
2.059,-4.000,-0.715
-0.690,-5.718,-1.944
-3.016,-5.821,-1.667
-4.102,-4.461,-0.786
-5.481,-1.739,-0.610
-6.825,0.536,-2.135
-6.564,0.887,-3.644
-5.004,-0.183,-3.057
-3.417,-1.338,-1.132
-1.415,-2.430,1.191
0.973,-3.218,2.006
2.417,-1.955,0.683
2.891,1.839,-1.461
3.179,6.042,-2.645
3.150,9.803,-1.212
2.843,12.497,1.668
2.308,11.565,3.386
1.009,8.176,2.036
-0.931,5.236,-0.929
-2.950,0.743,-1.662
-3.388,-4.890,0.290
-2.480,-6.936,2.003
-2.166,-6.355,0.876
-1.804,-5.584,-1.789
-1.521,-3.104,-2.441
-1.631,-0.221,-0.211
-1.186,0.466,3.299
-0.765,-0.405,5.290
-1.264,-2.274,4.669
-2.389,-4.122,2.709
-2.607,-4.461,0.629
-1.643,-2.854,0.568
-0.508,1.046,2.838
0.475,5.170,5.259
0.185,8.307,5.406
-1.151,10.186,2.192
-2.669,8.942,-0.239
-4.789,6.235,1.459
-6.473,4.060,5.690
-7.593,2.473,9.071
-8.082,1.038,7.406
-7.643,-0.316,2.591
-7.779,0.744,0.647
-6.938,2.317,3.166
-4.835,1.889,6.487
-3.310,1.586,6.071
-1.571,0.152,3.066
-0.793,-3.028,0.550
-0.968,-4.827,1.106
-1.712,-3.296,4.463
-3.669,1.102,5.645
